NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
4,36900,0,10,1,1,1,0.01,3,0.01,1,2,0.0,[2, 0, 3, 1],
4,1020000,26,10,1,1,1,0.01,3,0.01,1,2,0.0,[1, 3, 0, 2],
4,380600,0,10,1,2,1,0.01,3,0.01,1,3,4.0,[2, 0, 3, 1],
4,46500,0,10,1,2,1,0.01,3,0.01,1,3,4.0,[2, 0, 3, 1],
4,2134900,53,10,1,2,1,0.01,3,0.01,1,3,4.0,[2, 0, 3, 1],
4,22100,0,10,1,2,1,0.01,3,0.01,1,3,4.0,[1, 3, 0, 2],
4,22300,0,10,1,2,1,0.01,3,0.01,1,3,4.0,[2, 0, 3, 1],
4,369300,0,10,1,2,1,0.01,3,0.01,1,5,10.0,[2, 0, 3, 1],
4,30400,0,10,1,2,1,0.01,3,0.01,1,5,10.0,[2, 0, 3, 1],
4,981500,23,10,1,2,1,0.01,3,0.01,1,5,10.0,[2, 0, 3, 1],
4,28900,0,10,1,2,1,0.01,3,0.01,1,5,10.0,[2, 0, 3, 1],
4,17600,0,10,1,2,1,0.01,3,0.01,1,5,10.0,[2, 0, 3, 1],
4,561300,0,10,1,2,1,0.01,3,0.01,1,6,1.0,[2, 0, 3, 1],
4,40200,0,10,1,2,1,0.01,3,0.01,1,6,1.0,[2, 0, 3, 1],
4,1326200,25,10,1,2,1,0.01,3,0.01,1,6,1.0,[1, 3, 0, 2],
4,22200,0,10,1,2,1,0.01,3,0.01,1,6,1.0,[1, 3, 0, 2],
4,23700,0,10,1,2,1,0.01,3,0.01,1,6,1.0,[2, 0, 3, 1],
4,448400,0,10,1,1,1,0.01,3,0.01,2,1,0.0,[2, 0, 3, 1],
4,50800,0,10,1,1,1,0.01,3,0.01,2,1,0.0,[1, 3, 0, 2],
4,58500,0,10,1,1,1,0.01,3,0.01,2,1,0.0,[2, 0, 3, 1],
4,58100,0,10,1,1,1,0.01,3,0.01,2,1,0.0,[2, 0, 3, 1],
4,3991400,103,10,1,1,1,0.01,3,0.01,2,1,0.0,[1, 3, 0, 2],
4,1508200,0,10,1,1,1,0.01,3,0.01,2,2,0.0,[2, 0, 3, 1],
4,50100,0,10,1,1,1,0.01,3,0.01,2,2,0.0,[1, 3, 0, 2],
4,87500,0,10,1,1,1,0.01,3,0.01,2,2,0.0,[2, 0, 3, 1],
4,65200,0,10,1,1,1,0.01,3,0.01,2,2,0.0,[2, 0, 3, 1],
4,1250700,26,10,1,1,1,0.01,3,0.01,2,2,0.0,[1, 3, 0, 2],
4,433200,0,10,1,2,1,0.01,3,0.01,2,3,4.0,[2, 0, 3, 1],
4,59800,0,10,1,2,1,0.01,3,0.01,2,3,4.0,[2, 0, 3, 1],
4,3157300,53,10,1,2,1,0.01,3,0.01,2,3,4.0,[2, 0, 3, 1],
4,16800,0,10,1,2,1,0.01,3,0.01,2,3,4.0,[1, 3, 0, 2],
4,27600,0,10,1,2,1,0.01,3,0.01,2,3,4.0,[2, 0, 3, 1],
4,560500,0,10,1,2,1,0.01,3,0.01,2,5,10.0,[2, 0, 3, 1],
4,77600,0,10,1,2,1,0.01,3,0.01,2,5,10.0,[2, 0, 3, 1],
4,1658900,23,10,1,2,1,0.01,3,0.01,2,5,10.0,[2, 0, 3, 1],
4,44000,0,10,1,2,1,0.01,3,0.01,2,5,10.0,[2, 0, 3, 1],
4,24800,0,10,1,2,1,0.01,3,0.01,2,5,10.0,[2, 0, 3, 1],
4,407700,0,10,1,2,1,0.01,3,0.01,2,6,1.0,[2, 0, 3, 1],
4,73400,0,10,1,2,1,0.01,3,0.01,2,6,1.0,[2, 0, 3, 1],
4,1661800,25,10,1,2,1,0.01,3,0.01,2,6,1.0,[1, 3, 0, 2],
4,29200,0,10,1,2,1,0.01,3,0.01,2,6,1.0,[1, 3, 0, 2],
4,32400,0,10,1,2,1,0.01,3,0.01,2,6,1.0,[2, 0, 3, 1],
4,382100,0,10,1,1,1,0.01,4,0.01,1,1,0.0,[2, 0, 3, 1],
4,36500,0,10,1,1,1,0.01,4,0.01,1,1,0.0,[1, 3, 0, 2],
4,33000,0,10,1,1,1,0.01,4,0.01,1,1,0.0,[2, 0, 3, 1],
4,28600,0,10,1,1,1,0.01,4,0.01,1,1,0.0,[2, 0, 3, 1],
4,458100,0,10,1,1,1,0.01,4,0.01,1,2,0.0,[2, 0, 3, 1],
4,24100,0,10,1,1,1,0.01,4,0.01,1,2,0.0,[1, 3, 0, 2],
4,22800,0,10,1,1,1,0.01,4,0.01,1,2,0.0,[2, 0, 3, 1],
4,29300,0,10,1,1,1,0.01,4,0.01,1,2,0.0,[2, 0, 3, 1],
4,984800,0,10,1,2,1,0.01,4,0.01,1,3,4.0,[2, 0, 3, 1],
4,36800,0,10,1,2,1,0.01,4,0.01,1,3,4.0,[2, 0, 3, 1],
4,89300,0,10,1,2,1,0.01,4,0.01,1,3,4.0,[2, 0, 3, 1],
4,23700,0,10,1,2,1,0.01,4,0.01,1,3,4.0,[1, 3, 0, 2],
4,405700,0,10,1,2,1,0.01,4,0.01,1,5,10.0,[2, 0, 3, 1],
4,30700,0,10,1,2,1,0.01,4,0.01,1,5,10.0,[2, 0, 3, 1],
4,59100,0,10,1,2,1,0.01,4,0.01,1,5,10.0,[2, 0, 3, 1],
4,20000,0,10,1,2,1,0.01,4,0.01,1,5,10.0,[1, 3, 0, 2],
4,563000,0,10,1,2,1,0.01,4,0.01,1,6,1.0,[2, 0, 3, 1],
4,43600,0,10,1,2,1,0.01,4,0.01,1,6,1.0,[2, 0, 3, 1],
4,110200,0,10,1,2,1,0.01,4,0.01,1,6,1.0,[2, 0, 3, 1],
4,22600,0,10,1,2,1,0.01,4,0.01,1,6,1.0,[1, 3, 0, 2],
