NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
7,436500,0,10,1,1,1,0.01,3,0.01,2,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,109100,0,10,1,1,1,0.01,3,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2, 6],
7,8306600,393,10,1,1,1,0.01,3,0.01,2,2,0.0,[5, 1, 4, 0, 3, 6, 2],
7,4809200,367,10,1,1,1,0.01,3,0.01,2,2,0.0,[2, 5, 1, 4, 0, 3, 6],
7,3444600,228,10,1,1,1,0.01,3,0.01,2,2,0.0,[6, 2, 5, 1, 4, 0, 3],
7,591200,0,10,1,2,1,0.01,3,0.01,2,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,25421700,841,10,1,2,1,0.01,3,0.01,2,3,7.0,[2, 4, 6, 1, 3, 5, 0],
7,45300,0,10,1,2,1,0.01,3,0.01,2,3,7.0,[4, 6, 1, 3, 5, 0, 2],
7,5842900,435,10,1,2,1,0.01,3,0.01,2,3,7.0,[5, 1, 4, 0, 3, 6, 2],
7,238400,18,10,1,2,1,0.01,3,0.01,2,3,7.0,[6, 2, 5, 1, 4, 0, 3],
7,610400,0,10,1,2,1,0.01,3,0.01,2,6,1.0,[6, 1, 3, 5, 0, 2, 4],
7,9209100,343,10,1,2,1,0.01,3,0.01,2,6,1.0,[0, 4, 1, 5, 2, 6, 3],
7,1785800,63,10,1,2,1,0.01,3,0.01,2,6,1.0,[4, 1, 5, 2, 6, 3, 0],
7,3323300,149,10,1,2,1,0.01,3,0.01,2,6,1.0,[4, 0, 5, 3, 1, 6, 2],
7,1246300,76,10,1,2,1,0.01,3,0.01,2,6,1.0,[3, 6, 4, 1, 5, 0, 2],
7,615900,0,10,1,1,1,0.01,4,0.01,1,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,53200,0,10,1,1,1,0.01,4,0.01,1,1,0.0,[4, 0, 3, 6, 2, 5, 1],
7,439400,0,10,1,1,1,0.01,4,0.01,1,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,58800,0,10,1,1,1,0.01,4,0.01,1,2,0.0,[3, 0, 4, 1, 5, 2, 6],
7,448500,0,10,1,2,1,0.01,4,0.01,1,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,103500,0,10,1,2,1,0.01,4,0.01,1,3,7.0,[2, 0, 5, 1, 4, 6, 3],
7,27400,0,10,1,2,1,0.01,4,0.01,1,3,7.0,[4, 2, 0, 5, 3, 1, 6],
7,556800,0,10,1,2,1,0.01,4,0.01,1,6,1.0,[6, 1, 3, 5, 0, 2, 4],
7,224100,0,10,1,2,1,0.01,4,0.01,1,6,1.0,[2, 0, 5, 1, 4, 6, 3],
7,26400,0,10,1,2,1,0.01,4,0.01,1,6,1.0,[4, 2, 0, 5, 3, 1, 6],
7,461100,0,10,1,1,1,0.01,4,0.01,2,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,79000,0,10,1,1,1,0.01,4,0.01,2,1,0.0,[4, 0, 3, 6, 2, 5, 1],
7,610300,0,10,1,1,1,0.01,4,0.01,2,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,81200,0,10,1,1,1,0.01,4,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2, 6],
7,652400,0,10,1,2,1,0.01,4,0.01,2,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,71400,0,10,1,2,1,0.01,4,0.01,2,3,7.0,[2, 0, 5, 1, 4, 6, 3],
7,40400,0,10,1,2,1,0.01,4,0.01,2,3,7.0,[4, 2, 0, 5, 3, 1, 6],
7,600500,0,10,1,2,1,0.01,4,0.01,2,6,1.0,[6, 1, 3, 5, 0, 2, 4],
7,75000,0,10,1,2,1,0.01,4,0.01,2,6,1.0,[2, 0, 5, 1, 4, 6, 3],
7,26800,0,10,1,2,1,0.01,4,0.01,2,6,1.0,[4, 2, 0, 5, 3, 1, 6],
7,430200,0,10,1,1,1,0.01,5,0.01,1,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,1760000,77,10,1,1,1,0.01,5,0.01,1,1,0.0,[0, 4, 1, 5, 2, 6, 3],
7,2558600,218,10,1,1,1,0.01,5,0.01,1,1,0.0,[4, 2, 0, 5, 3, 1, 6],
7,3444300,363,10,1,1,1,0.01,5,0.01,1,1,0.0,[2, 5, 1, 4, 0, 3, 6],
7,1030000,173,10,1,1,1,0.01,5,0.01,1,1,0.0,[5, 2, 0, 3, 6, 4, 1],
7,492000,0,10,1,1,1,0.01,5,0.01,1,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,58600,0,10,1,1,1,0.01,5,0.01,1,2,0.0,[3, 0, 4, 1, 5, 2, 6],
7,7690800,450,10,1,1,1,0.01,5,0.01,1,2,0.0,[0, 5, 3, 1, 6, 4, 2],
7,1565500,174,10,1,1,1,0.01,5,0.01,1,2,0.0,[5, 3, 1, 6, 4, 2, 0],
7,3661900,322,10,1,1,1,0.01,5,0.01,1,2,0.0,[4, 0, 3, 6, 2, 5, 1],
7,503700,0,10,1,2,1,0.01,5,0.01,1,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,6192500,420,10,1,2,1,0.01,5,0.01,1,3,7.0,[6, 3, 0, 4, 1, 5, 2],
7,1376800,95,10,1,2,1,0.01,5,0.01,1,3,7.0,[5, 2, 4, 6, 0, 3, 1],
7,3510700,379,10,1,2,1,0.01,5,0.01,1,3,7.0,[2, 4, 6, 1, 3, 5, 0],
7,76200,9,10,1,2,1,0.01,5,0.01,1,3,7.0,[2, 0, 5, 3, 1, 6, 4],
7,640600,0,10,1,2,1,0.01,5,0.01,1,6,1.0,[6, 1, 3, 5, 0, 2, 4],
7,2759300,133,10,1,2,1,0.01,5,0.01,1,6,1.0,[4, 1, 5, 2, 6, 3, 0],
7,1352400,108,10,1,2,1,0.01,5,0.01,1,6,1.0,[5, 2, 0, 3, 6, 4, 1],
7,4510800,362,10,1,2,1,0.01,5,0.01,1,6,1.0,[2, 5, 1, 4, 0, 3, 6],
7,4241100,348,10,1,2,1,0.01,5,0.01,1,6,1.0,[5, 0, 2, 4, 6, 1, 3],
7,664900,0,10,1,1,1,0.01,5,0.01,2,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,2974200,77,10,1,1,1,0.01,5,0.01,2,1,0.0,[0, 4, 1, 5, 2, 6, 3],
7,6448600,218,10,1,1,1,0.01,5,0.01,2,1,0.0,[4, 2, 0, 5, 3, 1, 6],
7,11498500,363,10,1,1,1,0.01,5,0.01,2,1,0.0,[2, 5, 1, 4, 0, 3, 6],
7,3123000,173,10,1,1,1,0.01,5,0.01,2,1,0.0,[5, 2, 0, 3, 6, 4, 1],
7,480400,0,10,1,1,1,0.01,5,0.01,2,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,199400,0,10,1,1,1,0.01,5,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2, 6],
7,10650700,450,10,1,1,1,0.01,5,0.01,2,2,0.0,[0, 5, 3, 1, 6, 4, 2],
7,3267800,174,10,1,1,1,0.01,5,0.01,2,2,0.0,[5, 3, 1, 6, 4, 2, 0],
7,7270000,322,10,1,1,1,0.01,5,0.01,2,2,0.0,[4, 0, 3, 6, 2, 5, 1],
7,484000,0,10,1,2,1,0.01,5,0.01,2,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,10174000,420,10,1,2,1,0.01,5,0.01,2,3,7.0,[6, 3, 0, 4, 1, 5, 2],
7,2826600,95,10,1,2,1,0.01,5,0.01,2,3,7.0,[5, 2, 4, 6, 0, 3, 1],
7,6956300,379,10,1,2,1,0.01,5,0.01,2,3,7.0,[2, 4, 6, 1, 3, 5, 0],
7,110200,9,10,1,2,1,0.01,5,0.01,2,3,7.0,[2, 0, 5, 3, 1, 6, 4],
7,659300,0,10,1,2,1,0.01,5,0.01,2,6,1.0,[6, 1, 3, 5, 0, 2, 4],
7,4497700,133,10,1,2,1,0.01,5,0.01,2,6,1.0,[4, 1, 5, 2, 6, 3, 0],
7,1979200,108,10,1,2,1,0.01,5,0.01,2,6,1.0,[5, 2, 0, 3, 6, 4, 1],
7,7623200,362,10,1,2,1,0.01,5,0.01,2,6,1.0,[2, 5, 1, 4, 0, 3, 6],
7,3900700,348,10,1,2,1,0.01,5,0.01,2,6,1.0,[5, 0, 2, 4, 6, 1, 3],
7,449800,0,10,1,1,1,0.01,6,0.01,1,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,633100,70,10,1,1,1,0.01,6,0.01,1,1,0.0,[1, 3, 5, 0, 2, 4, 6],
7,3764000,267,10,1,1,1,0.01,6,0.01,1,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,1453300,85,10,1,1,1,0.01,6,0.01,1,1,0.0,[5, 1, 4, 0, 3, 6, 2],
7,455800,0,10,1,1,1,0.01,6,0.01,1,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,8563200,591,10,1,1,1,0.01,6,0.01,1,2,0.0,[5, 2, 6, 3, 0, 4, 1],
7,4825400,346,10,1,1,1,0.01,6,0.01,1,2,0.0,[1, 5, 2, 6, 3, 0, 4],
7,9188700,906,10,1,1,1,0.01,6,0.01,1,2,0.0,[3, 5, 0, 2, 4, 6, 1],
7,448600,0,10,1,2,1,0.01,6,0.01,1,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,404800,51,10,1,2,1,0.01,6,0.01,1,3,7.0,[2, 0, 5, 1, 4, 6, 3],
7,1682000,178,10,1,2,1,0.01,6,0.01,1,3,7.0,[3, 0, 4, 1, 5, 2, 6],
7,4461100,605,10,1,2,1,0.01,6,0.01,1,3,7.0,[3, 6, 2, 5, 1, 4, 0],
7,564400,0,10,1,2,1,0.01,6,0.01,1,6,1.0,[6, 1, 3, 5, 0, 2, 4],
7,290800,51,10,1,2,1,0.01,6,0.01,1,6,1.0,[2, 0, 5, 1, 4, 6, 3],
7,1269400,178,10,1,2,1,0.01,6,0.01,1,6,1.0,[3, 0, 4, 1, 5, 2, 6],
7,4638700,605,10,1,2,1,0.01,6,0.01,1,6,1.0,[3, 6, 2, 5, 1, 4, 0],
7,687400,0,10,1,1,1,0.01,6,0.01,2,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,1304900,70,10,1,1,1,0.01,6,0.01,2,1,0.0,[1, 3, 5, 0, 2, 4, 6],
7,1799800,267,10,1,1,1,0.01,6,0.01,2,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,1148300,85,10,1,1,1,0.01,6,0.01,2,1,0.0,[5, 1, 4, 0, 3, 6, 2],
7,463700,0,10,1,1,1,0.01,6,0.01,2,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,12471600,591,10,1,1,1,0.01,6,0.01,2,2,0.0,[5, 2, 6, 3, 0, 4, 1],
7,5796800,346,10,1,1,1,0.01,6,0.01,2,2,0.0,[1, 5, 2, 6, 3, 0, 4],
7,9093500,906,10,1,1,1,0.01,6,0.01,2,2,0.0,[3, 5, 0, 2, 4, 6, 1],
7,610300,0,10,1,2,1,0.01,6,0.01,2,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,369000,51,10,1,2,1,0.01,6,0.01,2,3,7.0,[2, 0, 5, 1, 4, 6, 3],
7,2022500,178,10,1,2,1,0.01,6,0.01,2,3,7.0,[3, 0, 4, 1, 5, 2, 6],
7,8939900,605,10,1,2,1,0.01,6,0.01,2,3,7.0,[3, 6, 2, 5, 1, 4, 0],
7,578500,0,10,1,2,1,0.01,6,0.01,2,6,1.0,[6, 1, 3, 5, 0, 2, 4],
7,493800,51,10,1,2,1,0.01,6,0.01,2,6,1.0,[2, 0, 5, 1, 4, 6, 3],
7,2286400,178,10,1,2,1,0.01,6,0.01,2,6,1.0,[3, 0, 4, 1, 5, 2, 6],
7,6456900,605,10,1,2,1,0.01,6,0.01,2,6,1.0,[3, 6, 2, 5, 1, 4, 0],
7,458100,0,10,1,1,2,0.01,2,0.01,1,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,67000,0,10,1,1,2,0.01,2,0.01,1,1,0.0,[4, 0, 3, 6, 2, 5, 1],
7,3492000,157,10,1,1,2,0.01,2,0.01,1,1,0.0,[4, 0, 5, 3, 1, 6, 2],
7,4979800,459,10,1,1,2,0.01,2,0.01,1,1,0.0,[4, 6, 1, 5, 2, 0, 3],
7,3652500,290,10,1,1,2,0.01,2,0.01,1,1,0.0,[2, 4, 6, 1, 3, 5, 0],
7,598800,0,10,1,1,2,0.01,2,0.01,1,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,66200,0,10,1,1,2,0.01,2,0.01,1,2,0.0,[3, 0, 4, 1, 5, 2, 6],
7,534100,10,10,1,1,2,0.01,2,0.01,1,2,0.0,[5, 0, 2, 4, 6, 1, 3],
7,6471100,364,10,1,1,2,0.01,2,0.01,1,2,0.0,[1, 4, 0, 3, 6, 2, 5],
7,43000,1,10,1,1,2,0.01,2,0.01,1,2,0.0,[2, 5, 1, 4, 0, 3, 6],
7,431900,0,10,1,2,2,0.01,2,0.01,1,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,1572500,47,10,1,2,2,0.01,2,0.01,1,3,7.0,[3, 6, 4, 1, 5, 0, 2],
7,1948700,156,10,1,2,2,0.01,2,0.01,1,3,7.0,[4, 1, 5, 2, 6, 3, 0],
7,1053600,104,10,1,2,2,0.01,2,0.01,1,3,7.0,[1, 4, 0, 3, 6, 2, 5],
7,1246800,93,10,1,2,2,0.01,2,0.01,1,3,7.0,[4, 6, 1, 5, 2, 0, 3],
7,415700,0,10,1,2,2,0.01,2,0.01,1,6,1.0,[6, 1, 3, 5, 0, 2, 4],
7,5919100,321,10,1,2,2,0.01,2,0.01,1,6,1.0,[5, 3, 1, 6, 4, 2, 0],
7,673000,49,10,1,2,2,0.01,2,0.01,1,6,1.0,[5, 3, 1, 6, 4, 2, 0],
7,4879200,286,10,1,2,2,0.01,2,0.01,1,6,1.0,[5, 3, 6, 0, 2, 4, 1],
7,1524800,146,10,1,2,2,0.01,2,0.01,1,6,1.0,[1, 6, 4, 2, 0, 5, 3],
7,507800,0,10,1,1,2,0.01,2,0.01,2,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,56600,0,10,1,1,2,0.01,2,0.01,2,1,0.0,[4, 0, 3, 6, 2, 5, 1],
7,4648900,157,10,1,1,2,0.01,2,0.01,2,1,0.0,[4, 0, 5, 3, 1, 6, 2],
7,8205600,459,10,1,1,2,0.01,2,0.01,2,1,0.0,[4, 6, 1, 5, 2, 0, 3],
7,4304000,290,10,1,1,2,0.01,2,0.01,2,1,0.0,[2, 4, 6, 1, 3, 5, 0],
7,657600,0,10,1,1,2,0.01,2,0.01,2,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,150300,0,10,1,1,2,0.01,2,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2, 6],
7,506400,10,10,1,1,2,0.01,2,0.01,2,2,0.0,[5, 0, 2, 4, 6, 1, 3],
7,9079700,364,10,1,1,2,0.01,2,0.01,2,2,0.0,[1, 4, 0, 3, 6, 2, 5],
7,57500,1,10,1,1,2,0.01,2,0.01,2,2,0.0,[2, 5, 1, 4, 0, 3, 6],
7,578400,0,10,1,2,2,0.01,2,0.01,2,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,2551200,47,10,1,2,2,0.01,2,0.01,2,3,7.0,[3, 6, 4, 1, 5, 0, 2],
7,3364000,156,10,1,2,2,0.01,2,0.01,2,3,7.0,[4, 1, 5, 2, 6, 3, 0],
7,2648900,104,10,1,2,2,0.01,2,0.01,2,3,7.0,[1, 4, 0, 3, 6, 2, 5],
7,1845500,93,10,1,2,2,0.01,2,0.01,2,3,7.0,[4, 6, 1, 5, 2, 0, 3],
7,570500,0,10,1,2,2,0.01,2,0.01,2,6,1.0,[6, 1, 3, 5, 0, 2, 4],
7,10566200,321,10,1,2,2,0.01,2,0.01,2,6,1.0,[5, 3, 1, 6, 4, 2, 0],
7,1219200,49,10,1,2,2,0.01,2,0.01,2,6,1.0,[5, 3, 1, 6, 4, 2, 0],
7,7523400,286,10,1,2,2,0.01,2,0.01,2,6,1.0,[5, 3, 6, 0, 2, 4, 1],
7,2981100,146,10,1,2,2,0.01,2,0.01,2,6,1.0,[1, 6, 4, 2, 0, 5, 3],
7,660700,0,10,1,1,2,0.01,3,0.01,1,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,47600,0,10,1,1,2,0.01,3,0.01,1,1,0.0,[4, 0, 3, 6, 2, 5, 1],
7,5101800,232,10,1,1,2,0.01,3,0.01,1,1,0.0,[0, 2, 4, 6, 1, 3, 5],
7,483100,53,10,1,1,2,0.01,3,0.01,1,1,0.0,[3, 0, 2, 5, 1, 6, 4],
7,7591100,850,10,1,1,2,0.01,3,0.01,1,1,0.0,[6, 2, 5, 1, 4, 0, 3],
7,610700,0,10,1,1,2,0.01,3,0.01,1,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,53300,0,10,1,1,2,0.01,3,0.01,1,2,0.0,[3, 0, 4, 1, 5, 2, 6],
7,5945400,306,10,1,1,2,0.01,3,0.01,1,2,0.0,[1, 4, 0, 3, 6, 2, 5],
7,707600,32,10,1,1,2,0.01,3,0.01,1,2,0.0,[6, 4, 2, 0, 5, 3, 1],
7,1030900,48,10,1,1,2,0.01,3,0.01,1,2,0.0,[5, 0, 2, 4, 6, 1, 3],
7,437400,0,10,1,2,2,0.01,3,0.01,1,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,14496000,841,10,1,2,2,0.01,3,0.01,1,3,7.0,[2, 4, 6, 1, 3, 5, 0],
7,36500,0,10,1,2,2,0.01,3,0.01,1,3,7.0,[4, 6, 1, 3, 5, 0, 2],
7,1688700,166,10,1,2,2,0.01,3,0.01,1,3,7.0,[6, 4, 2, 0, 5, 3, 1],
7,201400,16,10,1,2,2,0.01,3,0.01,1,3,7.0,[2, 4, 6, 1, 3, 5, 0],
7,456600,0,10,1,2,2,0.01,3,0.01,1,6,1.0,[6, 1, 3, 5, 0, 2, 4],
7,7836600,343,10,1,2,2,0.01,3,0.01,1,6,1.0,[0, 4, 1, 5, 2, 6, 3],
7,1129900,63,10,1,2,2,0.01,3,0.01,1,6,1.0,[4, 1, 5, 2, 6, 3, 0],
7,2801700,149,10,1,2,2,0.01,3,0.01,1,6,1.0,[4, 0, 5, 3, 1, 6, 2],
7,1324700,76,10,1,2,2,0.01,3,0.01,1,6,1.0,[3, 6, 4, 1, 5, 0, 2],
7,582700,0,10,1,1,2,0.01,3,0.01,2,1,0.0,[6, 1, 3, 5, 0, 2, 4],
7,81500,0,10,1,1,2,0.01,3,0.01,2,1,0.0,[4, 0, 3, 6, 2, 5, 1],
7,7741100,232,10,1,1,2,0.01,3,0.01,2,1,0.0,[0, 2, 4, 6, 1, 3, 5],
7,1303800,53,10,1,1,2,0.01,3,0.01,2,1,0.0,[3, 0, 2, 5, 1, 6, 4],
7,356700,11,10,1,1,2,0.01,3,0.01,2,1,0.0,[3, 6, 4, 1, 5, 0, 2],
7,610200,0,10,1,1,2,0.01,3,0.01,2,2,0.0,[6, 1, 3, 5, 0, 2, 4],
7,182600,0,10,1,1,2,0.01,3,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2, 6],
7,9700800,306,10,1,1,2,0.01,3,0.01,2,2,0.0,[1, 4, 0, 3, 6, 2, 5],
7,984600,32,10,1,1,2,0.01,3,0.01,2,2,0.0,[6, 4, 2, 0, 5, 3, 1],
7,1394300,48,10,1,1,2,0.01,3,0.01,2,2,0.0,[5, 0, 2, 4, 6, 1, 3],
7,772400,0,10,1,2,2,0.01,3,0.01,2,3,7.0,[6, 1, 3, 5, 0, 2, 4],
7,18702300,841,10,1,2,2,0.01,3,0.01,2,3,7.0,[2, 4, 6, 1, 3, 5, 0],
7,41800,0,10,1,2,2,0.01,3,0.01,2,3,7.0,[4, 6, 1, 3, 5, 0, 2],
7,2219000,166,10,1,2,2,0.01,3,0.01,2,3,7.0,[6, 4, 2, 0, 5, 3, 1],
7,254000,16,10,1,2,2,0.01,3,0.01,2,3,7.0,[2, 4, 6, 1, 3, 5, 0],
7,658800,0,10,1,2,2,0.01,3,0.01,2,6,1.0,[6, 1, 3, 5, 0, 2, 4],
