NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
6,2515000,418,10,1,1,1,0.01,3,0.01,1,2,0.0,[2, 5, 1, 4, 0, 3],
6,1233500,13,10,1,2,1,0.01,3,0.01,1,3,6.0,[1, 3, 5, 0, 2, 4],
6,9129700,529,10,1,2,1,0.01,3,0.01,1,3,6.0,[2, 5, 1, 4, 0, 3],
6,560200,46,10,1,2,1,0.01,3,0.01,1,3,6.0,[1, 3, 5, 0, 2, 4],
6,1126300,104,10,1,2,1,0.01,3,0.01,1,3,6.0,[2, 5, 1, 4, 0, 3],
6,1143000,9,10,1,2,1,0.01,3,0.01,1,5,21.0,[2, 5, 1, 4, 0, 3],
6,1212800,30,10,1,2,1,0.01,3,0.01,1,5,21.0,[4, 2, 0, 5, 3, 1],
6,4433300,463,10,1,2,1,0.01,3,0.01,1,5,21.0,[2, 5, 1, 4, 0, 3],
6,18000,0,10,1,2,1,0.01,3,0.01,1,5,21.0,[4, 2, 0, 5, 3, 1],
6,2078300,292,10,1,2,1,0.01,3,0.01,1,6,1.0,[4, 2, 0, 5, 3, 1],
6,1280200,166,10,1,2,1,0.01,3,0.01,1,6,1.0,[3, 0, 4, 1, 5, 2],
6,1543800,336,10,1,2,1,0.01,3,0.01,1,6,1.0,[4, 2, 0, 5, 3, 1],
6,10478000,369,10,1,1,1,0.01,3,0.01,2,1,0.0,[3, 0, 4, 1, 5, 2],
6,10708900,719,10,1,1,1,0.01,3,0.01,2,1,0.0,[4, 2, 0, 5, 3, 1],
6,816200,59,10,1,1,1,0.01,3,0.01,2,1,0.0,[1, 3, 5, 0, 2, 4],
6,2135900,208,10,1,1,1,0.01,3,0.01,2,1,0.0,[1, 3, 5, 0, 2, 4],
6,62900,3,10,1,1,1,0.01,3,0.01,2,1,0.0,[3, 0, 4, 1, 5, 2],
6,17700700,671,10,1,1,1,0.01,3,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2],
6,1769800,91,10,1,1,1,0.01,3,0.01,2,2,0.0,[4, 2, 0, 5, 3, 1],
6,8035100,544,10,1,1,1,0.01,3,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2],
6,6032300,543,10,1,1,1,0.01,3,0.01,2,2,0.0,[2, 5, 1, 4, 0, 3],
6,4422900,418,10,1,1,1,0.01,3,0.01,2,2,0.0,[2, 5, 1, 4, 0, 3],
6,1818900,13,10,1,2,1,0.01,3,0.01,2,3,6.0,[1, 3, 5, 0, 2, 4],
6,12599100,529,10,1,2,1,0.01,3,0.01,2,3,6.0,[2, 5, 1, 4, 0, 3],
6,700100,46,10,1,2,1,0.01,3,0.01,2,3,6.0,[1, 3, 5, 0, 2, 4],
