NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo
4,355400,0,10,1,1,1,0.0,0,0.0,1,1,[2, 0, 3, 1],
4,21000,0,10,1,1,1,0.0,0,0.0,1,1,[2, 0, 3, 1],
4,13100,0,10,1,1,1,0.0,0,0.0,1,1,[2, 0, 3, 1],
4,14300,0,10,1,1,1,0.0,0,0.0,1,1,[1, 3, 0, 2],
4,401400,0,10,1,1,1,0.0,0,0.0,1,2,[2, 0, 3, 1],
4,35800,0,10,1,1,1,0.0,0,0.0,1,2,[2, 0, 3, 1],
4,11400,0,10,1,1,1,0.0,0,0.0,1,2,[2, 0, 3, 1],
4,12300,0,10,1,1,1,0.0,0,0.0,1,2,[1, 3, 0, 2],
4,359300,0,10,1,0,1,0.0,0,0.0,1,3,[2, 0, 3, 1],
4,45900,0,10,1,0,1,0.0,0,0.0,1,3,[1, 3, 0, 2],
4,14300,0,10,1,0,1,0.0,0,0.0,1,3,[2, 0, 3, 1],
4,6700,0,10,1,0,1,0.0,0,0.0,1,3,[1, 3, 0, 2],
4,8500,0,10,1,0,1,0.0,0,0.0,1,3,[1, 3, 0, 2],
4,353700,0,10,1,0,1,0.0,0,0.0,1,5,[2, 0, 3, 1],
4,34200,0,10,1,0,1,0.0,0,0.0,1,5,[2, 0, 3, 1],
4,33200,0,10,1,0,1,0.0,0,0.0,1,5,[1, 3, 0, 2],
4,9800,0,10,1,0,1,0.0,0,0.0,1,5,[1, 3, 0, 2],
4,13300,0,10,1,0,1,0.0,0,0.0,1,5,[2, 0, 3, 1],
4,350300,0,10,1,0,1,0.0,0,0.0,1,6,[2, 0, 3, 1],
4,36200,0,10,1,0,1,0.0,0,0.0,1,6,[2, 0, 3, 1],
4,42300,0,10,1,0,1,0.0,0,0.0,1,6,[1, 3, 0, 2],
4,6900,0,10,1,0,1,0.0,0,0.0,1,6,[1, 3, 0, 2],
4,13400,0,10,1,0,1,0.0,0,0.0,1,6,[2, 0, 3, 1],
4,387400,0,10,1,1,1,0.0,0,0.0,2,1,[2, 0, 3, 1],
4,27300,0,10,1,1,1,0.0,0,0.0,2,1,[2, 0, 3, 1],
4,13200,0,10,1,1,1,0.0,0,0.0,2,1,[2, 0, 3, 1],
4,17900,0,10,1,1,1,0.0,0,0.0,2,1,[1, 3, 0, 2],
4,422800,0,10,1,1,1,0.0,0,0.0,2,2,[2, 0, 3, 1],
4,43800,0,10,1,1,1,0.0,0,0.0,2,2,[2, 0, 3, 1],
4,11500,0,10,1,1,1,0.0,0,0.0,2,2,[2, 0, 3, 1],
4,17000,0,10,1,1,1,0.0,0,0.0,2,2,[1, 3, 0, 2],
4,364200,0,10,1,0,1,0.0,0,0.0,2,3,[2, 0, 3, 1],
4,52400,0,10,1,0,1,0.0,0,0.0,2,3,[1, 3, 0, 2],
4,19100,0,10,1,0,1,0.0,0,0.0,2,3,[2, 0, 3, 1],
4,10600,0,10,1,0,1,0.0,0,0.0,2,3,[1, 3, 0, 2],
4,9300,0,10,1,0,1,0.0,0,0.0,2,3,[1, 3, 0, 2],
4,432900,0,10,1,0,1,0.0,0,0.0,2,5,[2, 0, 3, 1],
4,25700,0,10,1,0,1,0.0,0,0.0,2,5,[2, 0, 3, 1],
4,32500,0,10,1,0,1,0.0,0,0.0,2,5,[1, 3, 0, 2],
4,9500,0,10,1,0,1,0.0,0,0.0,2,5,[1, 3, 0, 2],
4,10400,0,10,1,0,1,0.0,0,0.0,2,5,[2, 0, 3, 1],
4,363400,0,10,1,0,1,0.0,0,0.0,2,6,[2, 0, 3, 1],
4,69000,0,10,1,0,1,0.0,0,0.0,2,6,[2, 0, 3, 1],
4,23400,0,10,1,0,1,0.0,0,0.0,2,6,[1, 3, 0, 2],
4,16400,0,10,1,0,1,0.0,0,0.0,2,6,[1, 3, 0, 2],
4,15300,0,10,1,0,1,0.0,0,0.0,2,6,[2, 0, 3, 1],
4,359000,0,10,1,1,1,0.0,0,0.02,1,1,[2, 0, 3, 1],
4,20200,0,10,1,1,1,0.0,0,0.02,1,1,[2, 0, 3, 1],
4,11800,0,10,1,1,1,0.0,0,0.02,1,1,[2, 0, 3, 1],
4,16100,0,10,1,1,1,0.0,0,0.02,1,1,[1, 3, 0, 2],
4,444200,0,10,1,1,1,0.0,0,0.02,1,2,[2, 0, 3, 1],
4,19100,0,10,1,1,1,0.0,0,0.02,1,2,[2, 0, 3, 1],
4,11700,0,10,1,1,1,0.0,0,0.02,1,2,[2, 0, 3, 1],
4,16900,0,10,1,1,1,0.0,0,0.02,1,2,[1, 3, 0, 2],
4,378600,0,10,1,0,1,0.0,0,0.02,1,3,[2, 0, 3, 1],
4,65100,0,10,1,0,1,0.0,0,0.02,1,3,[1, 3, 0, 2],
4,17400,0,10,1,0,1,0.0,0,0.02,1,3,[2, 0, 3, 1],
4,18600,0,10,1,0,1,0.0,0,0.02,1,3,[1, 3, 0, 2],
4,8500,0,10,1,0,1,0.0,0,0.02,1,3,[1, 3, 0, 2],
4,413100,0,10,1,0,1,0.0,0,0.02,1,5,[2, 0, 3, 1],
4,17100,0,10,1,0,1,0.0,0,0.02,1,5,[2, 0, 3, 1],
4,26300,0,10,1,0,1,0.0,0,0.02,1,5,[1, 3, 0, 2],
4,7800,0,10,1,0,1,0.0,0,0.02,1,5,[1, 3, 0, 2],
4,10700,0,10,1,0,1,0.0,0,0.02,1,5,[2, 0, 3, 1],
4,360300,0,10,1,0,1,0.0,0,0.02,1,6,[2, 0, 3, 1],
4,22300,0,10,1,0,1,0.0,0,0.02,1,6,[2, 0, 3, 1],
4,14400,0,10,1,0,1,0.0,0,0.02,1,6,[1, 3, 0, 2],
4,5800,0,10,1,0,1,0.0,0,0.02,1,6,[1, 3, 0, 2],
4,13900,0,10,1,0,1,0.0,0,0.02,1,6,[2, 0, 3, 1],
4,378300,0,10,1,1,1,0.0,0,0.02,2,1,[2, 0, 3, 1],
4,43200,0,10,1,1,1,0.0,0,0.02,2,1,[2, 0, 3, 1],
4,12500,0,10,1,1,1,0.0,0,0.02,2,1,[2, 0, 3, 1],
4,16300,0,10,1,1,1,0.0,0,0.02,2,1,[1, 3, 0, 2],
4,372700,0,10,1,1,1,0.0,0,0.02,2,2,[2, 0, 3, 1],
4,49900,0,10,1,1,1,0.0,0,0.02,2,2,[2, 0, 3, 1],
4,12600,0,10,1,1,1,0.0,0,0.02,2,2,[2, 0, 3, 1],
4,17900,0,10,1,1,1,0.0,0,0.02,2,2,[1, 3, 0, 2],
4,398900,0,10,1,0,1,0.0,0,0.02,2,3,[2, 0, 3, 1],
4,52400,0,10,1,0,1,0.0,0,0.02,2,3,[1, 3, 0, 2],
4,15400,0,10,1,0,1,0.0,0,0.02,2,3,[2, 0, 3, 1],
4,36700,0,10,1,0,1,0.0,0,0.02,2,3,[1, 3, 0, 2],
4,13200,0,10,1,0,1,0.0,0,0.02,2,3,[1, 3, 0, 2],
4,404400,0,10,1,0,1,0.0,0,0.02,2,5,[2, 0, 3, 1],
4,36200,0,10,1,0,1,0.0,0,0.02,2,5,[2, 0, 3, 1],
4,6500,0,10,1,0,1,0.0,0,0.02,2,5,[1, 3, 0, 2],
4,7000,0,10,1,0,1,0.0,0,0.02,2,5,[1, 3, 0, 2],
4,31500,0,10,1,0,1,0.0,0,0.02,2,5,[2, 0, 3, 1],
4,397100,0,10,1,0,1,0.0,0,0.02,2,6,[2, 0, 3, 1],
4,39100,0,10,1,0,1,0.0,0,0.02,2,6,[2, 0, 3, 1],
4,18200,0,10,1,0,1,0.0,0,0.02,2,6,[1, 3, 0, 2],
4,13400,0,10,1,0,1,0.0,0,0.02,2,6,[1, 3, 0, 2],
4,18500,0,10,1,0,1,0.0,0,0.02,2,6,[2, 0, 3, 1],
4,380800,0,10,1,1,1,0.0,0,0.04,1,1,[2, 0, 3, 1],
4,18000,0,10,1,1,1,0.0,0,0.04,1,1,[2, 0, 3, 1],
4,11600,0,10,1,1,1,0.0,0,0.04,1,1,[2, 0, 3, 1],
4,15800,0,10,1,1,1,0.0,0,0.04,1,1,[1, 3, 0, 2],
4,370200,0,10,1,1,1,0.0,0,0.04,1,2,[2, 0, 3, 1],
4,20100,0,10,1,1,1,0.0,0,0.04,1,2,[2, 0, 3, 1],
4,11600,0,10,1,1,1,0.0,0,0.04,1,2,[2, 0, 3, 1],
4,16800,0,10,1,1,1,0.0,0,0.04,1,2,[1, 3, 0, 2],
4,352500,0,10,1,0,1,0.0,0,0.04,1,3,[2, 0, 3, 1],
4,42100,0,10,1,0,1,0.0,0,0.04,1,3,[1, 3, 0, 2],
4,25800,0,10,1,0,1,0.0,0,0.04,1,3,[2, 0, 3, 1],
4,8600,0,10,1,0,1,0.0,0,0.04,1,3,[1, 3, 0, 2],
4,8600,0,10,1,0,1,0.0,0,0.04,1,3,[1, 3, 0, 2],
4,399700,0,10,1,0,1,0.0,0,0.04,1,5,[2, 0, 3, 1],
4,30400,0,10,1,0,1,0.0,0,0.04,1,5,[2, 0, 3, 1],
4,23100,0,10,1,0,1,0.0,0,0.04,1,5,[1, 3, 0, 2],
4,7800,0,10,1,0,1,0.0,0,0.04,1,5,[1, 3, 0, 2],
4,10900,0,10,1,0,1,0.0,0,0.04,1,5,[2, 0, 3, 1],
4,352000,0,10,1,0,1,0.0,0,0.04,1,6,[2, 0, 3, 1],
4,38200,0,10,1,0,1,0.0,0,0.04,1,6,[2, 0, 3, 1],
4,14200,0,10,1,0,1,0.0,0,0.04,1,6,[1, 3, 0, 2],
4,8500,0,10,1,0,1,0.0,0,0.04,1,6,[1, 3, 0, 2],
4,20900,0,10,1,0,1,0.0,0,0.04,1,6,[2, 0, 3, 1],
4,377700,0,10,1,1,1,0.0,0,0.04,2,1,[2, 0, 3, 1],
4,45000,0,10,1,1,1,0.0,0,0.04,2,1,[2, 0, 3, 1],
4,14800,0,10,1,1,1,0.0,0,0.04,2,1,[2, 0, 3, 1],
4,19600,0,10,1,1,1,0.0,0,0.04,2,1,[1, 3, 0, 2],
4,376900,0,10,1,1,1,0.0,0,0.04,2,2,[2, 0, 3, 1],
4,28300,0,10,1,1,1,0.0,0,0.04,2,2,[2, 0, 3, 1],
4,14900,0,10,1,1,1,0.0,0,0.04,2,2,[2, 0, 3, 1],
4,20200,0,10,1,1,1,0.0,0,0.04,2,2,[1, 3, 0, 2],
4,393800,0,10,1,0,1,0.0,0,0.04,2,3,[2, 0, 3, 1],
4,53600,0,10,1,0,1,0.0,0,0.04,2,3,[1, 3, 0, 2],
4,22400,0,10,1,0,1,0.0,0,0.04,2,3,[2, 0, 3, 1],
4,8400,0,10,1,0,1,0.0,0,0.04,2,3,[1, 3, 0, 2],
4,9100,0,10,1,0,1,0.0,0,0.04,2,3,[1, 3, 0, 2],
4,373800,0,10,1,0,1,0.0,0,0.04,2,5,[2, 0, 3, 1],
4,49300,0,10,1,0,1,0.0,0,0.04,2,5,[2, 0, 3, 1],
4,21400,0,10,1,0,1,0.0,0,0.04,2,5,[1, 3, 0, 2],
4,8000,0,10,1,0,1,0.0,0,0.04,2,5,[1, 3, 0, 2],
