Runtime until solved,Gens until solved, NQ-Size, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn,Chromo
372500,0,4,10,1,0,1,0.0,0,0.02,1,3,[2, 0, 3, 1],
42600,0,4,10,1,0,1,0.0,0,0.02,1,3,[1, 3, 0, 2],
15100,0,4,10,1,0,1,0.0,0,0.02,1,3,[2, 0, 3, 1],
23100,0,4,10,1,0,1,0.0,0,0.02,1,3,[1, 3, 0, 2],
8700,0,4,10,1,0,1,0.0,0,0.02,1,3,[1, 3, 0, 2],
355500,0,4,10,1,0,1,0.0,0,0.02,1,5,[2, 0, 3, 1],
18100,0,4,10,1,0,1,0.0,0,0.02,1,5,[2, 0, 3, 1],
23300,0,4,10,1,0,1,0.0,0,0.02,1,5,[1, 3, 0, 2],
8100,0,4,10,1,0,1,0.0,0,0.02,1,5,[1, 3, 0, 2],
13200,0,4,10,1,0,1,0.0,0,0.02,1,5,[2, 0, 3, 1],
336700,0,4,10,1,0,1,0.0,0,0.02,1,6,[2, 0, 3, 1],
37000,0,4,10,1,0,1,0.0,0,0.02,1,6,[2, 0, 3, 1],
16300,0,4,10,1,0,1,0.0,0,0.02,1,6,[1, 3, 0, 2],
14500,0,4,10,1,0,1,0.0,0,0.02,1,6,[1, 3, 0, 2],
12200,0,4,10,1,0,1,0.0,0,0.02,1,6,[2, 0, 3, 1],
357600,0,4,10,1,1,1,0.0,0,0.02,2,1,[2, 0, 3, 1],
28200,0,4,10,1,1,1,0.0,0,0.02,2,1,[2, 0, 3, 1],
15700,0,4,10,1,1,1,0.0,0,0.02,2,1,[2, 0, 3, 1],
27000,0,4,10,1,1,1,0.0,0,0.02,2,1,[1, 3, 0, 2],
370200,0,4,10,1,1,1,0.0,0,0.02,2,2,[2, 0, 3, 1],
43000,0,4,10,1,1,1,0.0,0,0.02,2,2,[2, 0, 3, 1],
16100,0,4,10,1,1,1,0.0,0,0.02,2,2,[2, 0, 3, 1],
23100,0,4,10,1,1,1,0.0,0,0.02,2,2,[1, 3, 0, 2],
348200,0,4,10,1,0,1,0.0,0,0.02,2,3,[2, 0, 3, 1],
60900,0,4,10,1,0,1,0.0,0,0.02,2,3,[1, 3, 0, 2],
28500,0,4,10,1,0,1,0.0,0,0.02,2,3,[2, 0, 3, 1],
9100,0,4,10,1,0,1,0.0,0,0.02,2,3,[1, 3, 0, 2],
12400,0,4,10,1,0,1,0.0,0,0.02,2,3,[1, 3, 0, 2],
413900,0,4,10,1,0,1,0.0,0,0.02,2,5,[2, 0, 3, 1],
27800,0,4,10,1,0,1,0.0,0,0.02,2,5,[2, 0, 3, 1],
18100,0,4,10,1,0,1,0.0,0,0.02,2,5,[1, 3, 0, 2],
6900,0,4,10,1,0,1,0.0,0,0.02,2,5,[1, 3, 0, 2],
30300,0,4,10,1,0,1,0.0,0,0.02,2,5,[2, 0, 3, 1],
350600,0,4,10,1,0,1,0.0,0,0.02,2,6,[2, 0, 3, 1],
53800,0,4,10,1,0,1,0.0,0,0.02,2,6,[2, 0, 3, 1],
19600,0,4,10,1,0,1,0.0,0,0.02,2,6,[1, 3, 0, 2],
16700,0,4,10,1,0,1,0.0,0,0.02,2,6,[1, 3, 0, 2],
10700,0,4,10,1,0,1,0.0,0,0.02,2,6,[2, 0, 3, 1],
397100,0,4,10,1,1,1,0.0,0,0.04,1,1,[2, 0, 3, 1],
21400,0,4,10,1,1,1,0.0,0,0.04,1,1,[2, 0, 3, 1],
15200,0,4,10,1,1,1,0.0,0,0.04,1,1,[2, 0, 3, 1],
20600,0,4,10,1,1,1,0.0,0,0.04,1,1,[1, 3, 0, 2],
343900,0,4,10,1,1,1,0.0,0,0.04,1,2,[2, 0, 3, 1],
20100,0,4,10,1,1,1,0.0,0,0.04,1,2,[2, 0, 3, 1],
12300,0,4,10,1,1,1,0.0,0,0.04,1,2,[2, 0, 3, 1],
16500,0,4,10,1,1,1,0.0,0,0.04,1,2,[1, 3, 0, 2],
343900,0,4,10,1,0,1,0.0,0,0.04,1,3,[2, 0, 3, 1],
42300,0,4,10,1,0,1,0.0,0,0.04,1,3,[1, 3, 0, 2],
15000,0,4,10,1,0,1,0.0,0,0.04,1,3,[2, 0, 3, 1],
8500,0,4,10,1,0,1,0.0,0,0.04,1,3,[1, 3, 0, 2],
10700,0,4,10,1,0,1,0.0,0,0.04,1,3,[1, 3, 0, 2],
337900,0,4,10,1,0,1,0.0,0,0.04,1,5,[2, 0, 3, 1],
17500,0,4,10,1,0,1,0.0,0,0.04,1,5,[2, 0, 3, 1],
29100,0,4,10,1,0,1,0.0,0,0.04,1,5,[1, 3, 0, 2],
9900,0,4,10,1,0,1,0.0,0,0.04,1,5,[1, 3, 0, 2],
13300,0,4,10,1,0,1,0.0,0,0.04,1,5,[2, 0, 3, 1],
358400,0,4,10,1,0,1,0.0,0,0.04,1,6,[2, 0, 3, 1],
24200,0,4,10,1,0,1,0.0,0,0.04,1,6,[2, 0, 3, 1],
19800,0,4,10,1,0,1,0.0,0,0.04,1,6,[1, 3, 0, 2],
11800,0,4,10,1,0,1,0.0,0,0.04,1,6,[1, 3, 0, 2],
11600,0,4,10,1,0,1,0.0,0,0.04,1,6,[2, 0, 3, 1],
358900,0,4,10,1,1,1,0.0,0,0.04,2,1,[2, 0, 3, 1],
46800,0,4,10,1,1,1,0.0,0,0.04,2,1,[2, 0, 3, 1],
13500,0,4,10,1,1,1,0.0,0,0.04,2,1,[2, 0, 3, 1],
23600,0,4,10,1,1,1,0.0,0,0.04,2,1,[1, 3, 0, 2],
368500,0,4,10,1,1,1,0.0,0,0.04,2,2,[2, 0, 3, 1],
33000,0,4,10,1,1,1,0.0,0,0.04,2,2,[2, 0, 3, 1],
15800,0,4,10,1,1,1,0.0,0,0.04,2,2,[2, 0, 3, 1],
27300,0,4,10,1,1,1,0.0,0,0.04,2,2,[1, 3, 0, 2],
382400,0,4,10,1,0,1,0.0,0,0.04,2,3,[2, 0, 3, 1],
71300,0,4,10,1,0,1,0.0,0,0.04,2,3,[1, 3, 0, 2],
43100,0,4,10,1,0,1,0.0,0,0.04,2,3,[2, 0, 3, 1],
10300,0,4,10,1,0,1,0.0,0,0.04,2,3,[1, 3, 0, 2],
11000,0,4,10,1,0,1,0.0,0,0.04,2,3,[1, 3, 0, 2],
405000,0,4,10,1,0,1,0.0,0,0.04,2,5,[2, 0, 3, 1],
23600,0,4,10,1,0,1,0.0,0,0.04,2,5,[2, 0, 3, 1],
44600,0,4,10,1,0,1,0.0,0,0.04,2,5,[1, 3, 0, 2],
10400,0,4,10,1,0,1,0.0,0,0.04,2,5,[1, 3, 0, 2],
13900,0,4,10,1,0,1,0.0,0,0.04,2,5,[2, 0, 3, 1],
421100,0,4,10,1,0,1,0.0,0,0.04,2,6,[2, 0, 3, 1],
37700,0,4,10,1,0,1,0.0,0,0.04,2,6,[2, 0, 3, 1],
189900,0,4,10,1,0,1,0.0,0,0.04,2,6,[1, 3, 0, 2],
11900,0,4,10,1,0,1,0.0,0,0.04,2,6,[1, 3, 0, 2],
11200,0,4,10,1,0,1,0.0,0,0.04,2,6,[2, 0, 3, 1],
336100,0,4,10,1,1,1,0.0,0,0.06,1,1,[2, 0, 3, 1],
20600,0,4,10,1,1,1,0.0,0,0.06,1,1,[2, 0, 3, 1],
12000,0,4,10,1,1,1,0.0,0,0.06,1,1,[2, 0, 3, 1],
24500,0,4,10,1,1,1,0.0,0,0.06,1,1,[1, 3, 0, 2],
344400,0,4,10,1,1,1,0.0,0,0.06,1,2,[2, 0, 3, 1],
34600,0,4,10,1,1,1,0.0,0,0.06,1,2,[2, 0, 3, 1],
12900,0,4,10,1,1,1,0.0,0,0.06,1,2,[2, 0, 3, 1],
17100,0,4,10,1,1,1,0.0,0,0.06,1,2,[1, 3, 0, 2],
343600,0,4,10,1,0,1,0.0,0,0.06,1,3,[2, 0, 3, 1],
52500,0,4,10,1,0,1,0.0,0,0.06,1,3,[1, 3, 0, 2],
20300,0,4,10,1,0,1,0.0,0,0.06,1,3,[2, 0, 3, 1],
8100,0,4,10,1,0,1,0.0,0,0.06,1,3,[1, 3, 0, 2],
12600,0,4,10,1,0,1,0.0,0,0.06,1,3,[1, 3, 0, 2],
342400,0,4,10,1,0,1,0.0,0,0.06,1,5,[2, 0, 3, 1],
56200,0,4,10,1,0,1,0.0,0,0.06,1,5,[2, 0, 3, 1],
17100,0,4,10,1,0,1,0.0,0,0.06,1,5,[1, 3, 0, 2],
8700,0,4,10,1,0,1,0.0,0,0.06,1,5,[1, 3, 0, 2],
8900,0,4,10,1,0,1,0.0,0,0.06,1,5,[2, 0, 3, 1],
339300,0,4,10,1,1,1,0.0,0,0.0,1,1,[2, 0, 3, 1],
33900,0,4,10,1,1,1,0.0,0,0.0,1,1,[2, 0, 3, 1],
11700,0,4,10,1,1,1,0.0,0,0.0,1,1,[2, 0, 3, 1],
16100,0,4,10,1,1,1,0.0,0,0.0,1,1,[1, 3, 0, 2],
371100,0,4,10,1,1,1,0.0,0,0.0,1,2,[2, 0, 3, 1],
22500,0,4,10,1,1,1,0.0,0,0.0,1,2,[2, 0, 3, 1],
15700,0,4,10,1,1,1,0.0,0,0.0,1,2,[2, 0, 3, 1],
14000,0,4,10,1,1,1,0.0,0,0.0,1,2,[1, 3, 0, 2],
357300,0,4,10,1,0,1,0.0,0,0.0,1,3,[2, 0, 3, 1],
44500,0,4,10,1,0,1,0.0,0,0.0,1,3,[1, 3, 0, 2],
27500,0,4,10,1,0,1,0.0,0,0.0,1,3,[2, 0, 3, 1],
19700,0,4,10,1,0,1,0.0,0,0.0,1,3,[1, 3, 0, 2],
8400,0,4,10,1,0,1,0.0,0,0.0,1,3,[1, 3, 0, 2],
343300,0,4,10,1,0,1,0.0,0,0.0,1,5,[2, 0, 3, 1],
18300,0,4,10,1,0,1,0.0,0,0.0,1,5,[2, 0, 3, 1],
25400,0,4,10,1,0,1,0.0,0,0.0,1,5,[1, 3, 0, 2],
14900,0,4,10,1,0,1,0.0,0,0.0,1,5,[1, 3, 0, 2],
12200,0,4,10,1,0,1,0.0,0,0.0,1,5,[2, 0, 3, 1],
332700,0,4,10,1,0,1,0.0,0,0.0,1,6,[2, 0, 3, 1],
21900,0,4,10,1,0,1,0.0,0,0.0,1,6,[2, 0, 3, 1],
49000,0,4,10,1,0,1,0.0,0,0.0,1,6,[1, 3, 0, 2],
14700,0,4,10,1,0,1,0.0,0,0.0,1,6,[1, 3, 0, 2],
17100,0,4,10,1,0,1,0.0,0,0.0,1,6,[2, 0, 3, 1],
342800,0,4,10,1,1,1,0.0,0,0.0,2,1,[2, 0, 3, 1],
41600,0,4,10,1,1,1,0.0,0,0.0,2,1,[2, 0, 3, 1],
14600,0,4,10,1,1,1,0.0,0,0.0,2,1,[2, 0, 3, 1],
21400,0,4,10,1,1,1,0.0,0,0.0,2,1,[1, 3, 0, 2],
349100,0,4,10,1,1,1,0.0,0,0.0,1,1,[2, 0, 3, 1],
19900,0,4,10,1,1,1,0.0,0,0.0,1,1,[2, 0, 3, 1],
14300,0,4,10,1,1,1,0.0,0,0.0,1,1,[2, 0, 3, 1],
19900,0,4,10,1,1,1,0.0,0,0.0,1,1,[1, 3, 0, 2],
340100,0,4,10,1,1,1,0.0,0,0.0,1,2,[2, 0, 3, 1],
20400,0,4,10,1,1,1,0.0,0,0.0,1,2,[2, 0, 3, 1],
16800,0,4,10,1,1,1,0.0,0,0.0,1,2,[2, 0, 3, 1],
18600,0,4,10,1,1,1,0.0,0,0.0,1,2,[1, 3, 0, 2],
357500,0,4,10,1,0,1,0.0,0,0.0,1,3,[2, 0, 3, 1],
43400,0,4,10,1,0,1,0.0,0,0.0,1,3,[1, 3, 0, 2],
20100,0,4,10,1,0,1,0.0,0,0.0,1,3,[2, 0, 3, 1],
20400,0,4,10,1,0,1,0.0,0,0.0,1,3,[1, 3, 0, 2],
14200,0,4,10,1,0,1,0.0,0,0.0,1,3,[1, 3, 0, 2],
350400,0,4,10,1,0,1,0.0,0,0.0,1,5,[2, 0, 3, 1],
19900,0,4,10,1,0,1,0.0,0,0.0,1,5,[2, 0, 3, 1],
30200,0,4,10,1,0,1,0.0,0,0.0,1,5,[1, 3, 0, 2],
12200,0,4,10,1,0,1,0.0,0,0.0,1,5,[1, 3, 0, 2],
12200,0,4,10,1,0,1,0.0,0,0.0,1,5,[2, 0, 3, 1],
344700,0,4,10,1,0,1,0.0,0,0.0,1,6,[2, 0, 3, 1],
24300,0,4,10,1,0,1,0.0,0,0.0,1,6,[2, 0, 3, 1],
20800,0,4,10,1,0,1,0.0,0,0.0,1,6,[1, 3, 0, 2],
8400,0,4,10,1,0,1,0.0,0,0.0,1,6,[1, 3, 0, 2],
17700,0,4,10,1,0,1,0.0,0,0.0,1,6,[2, 0, 3, 1],
368200,0,4,10,1,1,1,0.0,0,0.0,2,1,[2, 0, 3, 1],
43800,0,4,10,1,1,1,0.0,0,0.0,2,1,[2, 0, 3, 1],
15000,0,4,10,1,1,1,0.0,0,0.0,2,1,[2, 0, 3, 1],
21700,0,4,10,1,1,1,0.0,0,0.0,2,1,[1, 3, 0, 2],
373000,0,4,10,1,1,1,0.0,0,0.0,2,2,[2, 0, 3, 1],
29300,0,4,10,1,1,1,0.0,0,0.0,2,2,[2, 0, 3, 1],
17500,0,4,10,1,1,1,0.0,0,0.0,2,2,[2, 0, 3, 1],
21100,0,4,10,1,1,1,0.0,0,0.0,2,2,[1, 3, 0, 2],
371100,0,4,10,1,0,1,0.0,0,0.0,2,3,[2, 0, 3, 1],
45900,0,4,10,1,0,1,0.0,0,0.0,2,3,[1, 3, 0, 2],
14400,0,4,10,1,0,1,0.0,0,0.0,2,3,[2, 0, 3, 1],
41100,0,4,10,1,0,1,0.0,0,0.0,2,3,[1, 3, 0, 2],
11100,0,4,10,1,0,1,0.0,0,0.0,2,3,[1, 3, 0, 2],
370800,0,4,10,1,0,1,0.0,0,0.0,2,5,[2, 0, 3, 1],
24300,0,4,10,1,0,1,0.0,0,0.0,2,5,[2, 0, 3, 1],
6800,0,4,10,1,0,1,0.0,0,0.0,2,5,[1, 3, 0, 2],
8000,0,4,10,1,0,1,0.0,0,0.0,2,5,[1, 3, 0, 2],
7800,0,4,10,1,0,1,0.0,0,0.0,2,5,[2, 0, 3, 1],
360500,0,4,10,1,0,1,0.0,0,0.0,2,6,[2, 0, 3, 1],
48200,0,4,10,1,0,1,0.0,0,0.0,2,6,[2, 0, 3, 1],
19300,0,4,10,1,0,1,0.0,0,0.0,2,6,[1, 3, 0, 2],
8200,0,4,10,1,0,1,0.0,0,0.0,2,6,[1, 3, 0, 2],
4100,0,4,10,1,0,1,0.0,0,0.0,2,6,[2, 0, 3, 1],
495000,0,4,10,1,1,1,0.0,0,0.02,1,1,[2, 0, 3, 1],
37300,0,4,10,1,1,1,0.0,0,0.02,1,1,[2, 0, 3, 1],
12900,0,4,10,1,1,1,0.0,0,0.02,1,1,[2, 0, 3, 1],
17400,0,4,10,1,1,1,0.0,0,0.02,1,1,[1, 3, 0, 2],
333700,0,4,10,1,1,1,0.0,0,0.02,1,2,[2, 0, 3, 1],
21000,0,4,10,1,1,1,0.0,0,0.02,1,2,[2, 0, 3, 1],
11700,0,4,10,1,1,1,0.0,0,0.02,1,2,[2, 0, 3, 1],
20800,0,4,10,1,1,1,0.0,0,0.02,1,2,[1, 3, 0, 2],
381200,0,4,10,1,0,1,0.0,0,0.02,1,3,[2, 0, 3, 1],
41800,0,4,10,1,0,1,0.0,0,0.02,1,3,[1, 3, 0, 2],
19600,0,4,10,1,0,1,0.0,0,0.02,1,3,[2, 0, 3, 1],
47300,0,4,10,1,0,1,0.0,0,0.02,1,3,[1, 3, 0, 2],
10900,0,4,10,1,0,1,0.0,0,0.02,1,3,[1, 3, 0, 2],
378900,0,4,10,1,0,1,0.0,0,0.02,1,5,[2, 0, 3, 1],
21000,0,4,10,1,0,1,0.0,0,0.02,1,5,[2, 0, 3, 1],
35400,0,4,10,1,0,1,0.0,0,0.02,1,5,[1, 3, 0, 2],
9900,0,4,10,1,0,1,0.0,0,0.02,1,5,[1, 3, 0, 2],
11500,0,4,10,1,0,1,0.0,0,0.02,1,5,[2, 0, 3, 1],
347500,0,4,10,1,0,1,0.0,0,0.02,1,6,[2, 0, 3, 1],
21700,0,4,10,1,0,1,0.0,0,0.02,1,6,[2, 0, 3, 1],
15400,0,4,10,1,0,1,0.0,0,0.02,1,6,[1, 3, 0, 2],
7100,0,4,10,1,0,1,0.0,0,0.02,1,6,[1, 3, 0, 2],
15300,0,4,10,1,0,1,0.0,0,0.02,1,6,[2, 0, 3, 1],
451200,0,4,10,1,1,1,0.0,0,0.02,2,1,[2, 0, 3, 1],
28700,0,4,10,1,1,1,0.0,0,0.02,2,1,[2, 0, 3, 1],
15100,0,4,10,1,1,1,0.0,0,0.02,2,1,[2, 0, 3, 1],
28300,0,4,10,1,1,1,0.0,0,0.02,2,1,[1, 3, 0, 2],
354500,0,4,10,1,1,1,0.0,0,0.02,2,2,[2, 0, 3, 1],
34200,0,4,10,1,1,1,0.0,0,0.02,2,2,[2, 0, 3, 1],
15200,0,4,10,1,1,1,0.0,0,0.02,2,2,[2, 0, 3, 1],
20700,0,4,10,1,1,1,0.0,0,0.02,2,2,[1, 3, 0, 2],
395300,0,4,10,1,0,1,0.0,0,0.02,2,3,[2, 0, 3, 1],
49800,0,4,10,1,0,1,0.0,0,0.02,2,3,[1, 3, 0, 2],
44300,0,4,10,1,0,1,0.0,0,0.02,2,3,[2, 0, 3, 1],
10400,0,4,10,1,0,1,0.0,0,0.02,2,3,[1, 3, 0, 2],
11600,0,4,10,1,0,1,0.0,0,0.02,2,3,[1, 3, 0, 2],
389700,0,4,10,1,0,1,0.0,0,0.02,2,5,[2, 0, 3, 1],
23000,0,4,10,1,0,1,0.0,0,0.02,2,5,[2, 0, 3, 1],
37700,0,4,10,1,0,1,0.0,0,0.02,2,5,[1, 3, 0, 2],
8100,0,4,10,1,0,1,0.0,0,0.02,2,5,[1, 3, 0, 2],
15000,0,4,10,1,0,1,0.0,0,0.02,2,5,[2, 0, 3, 1],
348300,0,4,10,1,0,1,0.0,0,0.02,2,6,[2, 0, 3, 1],
38100,0,4,10,1,0,1,0.0,0,0.02,2,6,[2, 0, 3, 1],
17900,0,4,10,1,0,1,0.0,0,0.02,2,6,[1, 3, 0, 2],
15400,0,4,10,1,0,1,0.0,0,0.02,2,6,[1, 3, 0, 2],
15700,0,4,10,1,0,1,0.0,0,0.02,2,6,[2, 0, 3, 1],
338800,0,4,10,1,1,1,0.0,0,0.04,1,1,[2, 0, 3, 1],
22600,0,4,10,1,1,1,0.0,0,0.04,1,1,[2, 0, 3, 1],
12500,0,4,10,1,1,1,0.0,0,0.04,1,1,[2, 0, 3, 1],
17800,0,4,10,1,1,1,0.0,0,0.04,1,1,[1, 3, 0, 2],
346400,0,4,10,1,1,1,0.0,0,0.04,1,2,[2, 0, 3, 1],
21100,0,4,10,1,1,1,0.0,0,0.04,1,2,[2, 0, 3, 1],
12100,0,4,10,1,1,1,0.0,0,0.04,1,2,[2, 0, 3, 1],
21900,0,4,10,1,1,1,0.0,0,0.04,1,2,[1, 3, 0, 2],
350100,0,4,10,1,0,1,0.0,0,0.04,1,3,[2, 0, 3, 1],
41400,0,4,10,1,0,1,0.0,0,0.04,1,3,[1, 3, 0, 2],
18300,0,4,10,1,0,1,0.0,0,0.04,1,3,[2, 0, 3, 1],
13800,0,4,10,1,0,1,0.0,0,0.04,1,3,[1, 3, 0, 2],
14100,0,4,10,1,0,1,0.0,0,0.04,1,3,[1, 3, 0, 2],
339400,0,4,10,1,0,1,0.0,0,0.04,1,5,[2, 0, 3, 1],
28600,0,4,10,1,0,1,0.0,0,0.04,1,5,[2, 0, 3, 1],
22900,0,4,10,1,0,1,0.0,0,0.04,1,5,[1, 3, 0, 2],
9200,0,4,10,1,0,1,0.0,0,0.04,1,5,[1, 3, 0, 2],
13600,0,4,10,1,0,1,0.0,0,0.04,1,5,[2, 0, 3, 1],
339700,0,4,10,1,0,1,0.0,0,0.04,1,6,[2, 0, 3, 1],
22400,0,4,10,1,0,1,0.0,0,0.04,1,6,[2, 0, 3, 1],
51800,0,4,10,1,0,1,0.0,0,0.04,1,6,[1, 3, 0, 2],
10600,0,4,10,1,0,1,0.0,0,0.04,1,6,[1, 3, 0, 2],
20500,0,4,10,1,0,1,0.0,0,0.04,1,6,[2, 0, 3, 1],
369200,0,4,10,1,1,1,0.0,0,0.04,2,1,[2, 0, 3, 1],
29500,0,4,10,1,1,1,0.0,0,0.04,2,1,[2, 0, 3, 1],
19300,0,4,10,1,1,1,0.0,0,0.04,2,1,[2, 0, 3, 1],
26000,0,4,10,1,1,1,0.0,0,0.04,2,1,[1, 3, 0, 2],
348100,0,4,10,1,1,1,0.0,0,0.04,2,2,[2, 0, 3, 1],
26400,0,4,10,1,1,1,0.0,0,0.04,2,2,[2, 0, 3, 1],
17500,0,4,10,1,1,1,0.0,0,0.04,2,2,[2, 0, 3, 1],
20700,0,4,10,1,1,1,0.0,0,0.04,2,2,[1, 3, 0, 2],
352500,0,4,10,1,0,1,0.0,0,0.04,2,3,[2, 0, 3, 1],
58300,0,4,10,1,0,1,0.0,0,0.04,2,3,[1, 3, 0, 2],
21200,0,4,10,1,0,1,0.0,0,0.04,2,3,[2, 0, 3, 1],
20600,0,4,10,1,0,1,0.0,0,0.04,2,3,[1, 3, 0, 2],
14600,0,4,10,1,0,1,0.0,0,0.04,2,3,[1, 3, 0, 2],
360900,0,4,10,1,0,1,0.0,0,0.04,2,5,[2, 0, 3, 1],
26900,0,4,10,1,0,1,0.0,0,0.04,2,5,[2, 0, 3, 1],
24000,0,4,10,1,0,1,0.0,0,0.04,2,5,[1, 3, 0, 2],
10000,0,4,10,1,0,1,0.0,0,0.04,2,5,[1, 3, 0, 2],
10800,0,4,10,1,0,1,0.0,0,0.04,2,5,[2, 0, 3, 1],
