NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
11,115800,0,500,1,1,3,0.05,2,0.01,1,1,0.0,[4, 1, 5, 2, 10, 7, 0, 3, 9, 6, 8],
11,366000,0,500,1,1,3,0.05,3,0.01,1,1,0.0,[1, 3, 5, 7, 9, 0, 2, 4, 6, 8, 10],
11,6669900,19,500,1,1,3,0.05,5,0.01,1,1,0.0,[1, 6, 10, 7, 2, 0, 9, 4, 8, 5, 3],
11,12171200,24,500,1,1,9,0.05,4,0.01,1,1,0.0,[5, 10, 0, 4, 6, 1, 9, 2, 8, 3, 7],
11,220300,0,500,1,1,9,0.05,5,0.01,1,1,0.0,[5, 7, 2, 10, 6, 9, 3, 0, 4, 8, 1],
11,115700500,275,500,1,1,6,0.05,6,0.01,2,1,0.0,[3, 7, 2, 4, 1, 9, 0, 5, 10, 8, 6],
11,117848900,244,500,1,1,7,0.05,6,0.01,2,1,0.0,[3, 7, 2, 4, 1, 9, 0, 5, 10, 8, 6],
11,51067900,26,500,1,1,7,0.05,7,0.01,2,1,0.0,[3, 3, 5, 9, 9, 0, 4, 0, 0, 7, 1],
11,52891600,95,500,1,1,8,0.05,6,0.01,2,1,0.0,[3, 7, 2, 4, 1, 9, 0, 5, 10, 8, 6],
11,361631500,773,500,1,1,8,0.05,6,0.01,2,1,0.0,[2, 0, 9, 6, 6, 6, 10, 8, 5, 3, 1],
11,553900,0,500,1,1,8,0.05,7,0.01,2,1,0.0,[6, 9, 2, 4, 8, 0, 5, 1, 10, 7, 3],
11,5356700,344,10,1,1,9,0.1,3,0.01,1,1,0.0,[9, 7, 3, 1, 8, 10, 5, 0, 2, 4, 6],
11,7918100,725,10,1,1,9,0.1,3,0.01,1,1,0.0,[9, 5, 3, 8, 0, 2, 6, 10, 7, 1, 4],
11,1434700,33,10,1,1,6,0.1,7,0.01,2,1,0.0,[6, 3, 5, 3, 7, 0, 2, 2, 9, 0, 6],
11,9926000,430,20,1,1,3,0.1,3,0.01,1,1,0.0,[8, 1, 7, 9, 2, 0, 5, 3, 10, 6, 4],
11,33442900,778,20,1,1,3,0.1,5,0.01,1,1,0.0,[7, 10, 3, 0, 8, 4, 2, 9, 6, 1, 5],
11,406600,10,50,1,1,3,0.1,2,0.01,1,1,0.0,[5, 0, 10, 3, 6, 9, 2, 8, 1, 4, 7],
11,38159300,782,50,1,1,3,0.1,2,0.01,1,1,0.0,[3, 5, 9, 4, 10, 0, 2, 6, 8, 1, 7],
11,188000,0,50,1,1,3,0.1,5,0.01,1,1,0.0,[8, 4, 1, 9, 5, 10, 0, 3, 6, 2, 7],
11,218300,0,50,1,1,4,0.1,5,0.01,1,1,0.0,[8, 4, 1, 9, 5, 10, 0, 3, 6, 2, 7],
11,35233500,729,50,1,1,9,0.1,3,0.01,1,1,0.0,[3, 7, 0, 4, 8, 1, 5, 9, 2, 6, 10],
11,1430100,22,50,1,1,6,0.1,7,0.01,2,1,0.0,[4, 6, 8, 10, 1, 3, 8, 4, 4, 8, 2],
11,4309200,6,100,1,1,2,0.1,2,0.01,1,1,0.0,[5, 7, 1, 6, 0, 2, 10, 8, 3, 9, 4],
11,4863400,50,100,1,1,3,0.1,2,0.01,1,1,0.0,[6, 8, 5, 1, 4, 0, 7, 3, 10, 2, 9],
11,54189700,576,100,1,1,3,0.1,5,0.01,1,1,0.0,[2, 9, 7, 4, 10, 0, 5, 1, 8, 6, 3],
11,4116300,37,100,1,1,6,0.1,7,0.01,2,1,0.0,[5, 8, 1, 3, 7, 5, 1, 0, 7, 3, 5],
11,1285300,9,100,1,1,7,0.1,7,0.01,2,1,0.0,[5, 1, 8, 10, 5, 1, 8, 8, 4, 10, 2],
11,271100,0,500,1,1,2,0.1,3,0.01,1,1,0.0,[4, 10, 8, 5, 2, 0, 9, 7, 1, 3, 6],
11,6327600,15,500,1,1,3,0.1,2,0.01,1,1,0.0,[6, 8, 2, 5, 9, 0, 4, 10, 7, 3, 1],
11,6533400,1,500,1,1,3,0.1,5,0.01,1,1,0.0,[2, 9, 5, 1, 8, 4, 0, 7, 3, 10, 6],
11,26007200,53,500,1,1,3,0.1,5,0.01,1,1,0.0,[0, 5, 3, 9, 7, 2, 4, 1, 10, 8, 6],
11,405322200,893,500,1,1,3,0.1,5,0.01,1,1,0.0,[9, 4, 6, 1, 3, 5, 0, 8, 10, 2, 7],
11,306800,0,500,1,1,4,0.1,2,0.01,1,1,0.0,[1, 6, 9, 2, 4, 7, 10, 3, 5, 0, 8],
11,162000,0,500,1,1,4,0.1,4,0.01,1,1,0.0,[9, 5, 3, 0, 7, 10, 2, 6, 8, 1, 4],
11,7102500,1,500,1,1,4,0.1,5,0.01,1,1,0.0,[2, 9, 5, 1, 8, 4, 0, 7, 3, 10, 6],
11,425200,0,500,1,1,4,0.1,5,0.01,1,1,0.0,[1, 7, 5, 2, 8, 10, 3, 9, 6, 4, 0],
11,394500,0,500,1,1,4,0.1,5,0.01,1,1,0.0,[7, 1, 4, 6, 0, 3, 10, 8, 5, 2, 9],
11,15596900,6,500,1,1,9,0.1,3,0.01,1,1,0.0,[5, 0, 10, 3, 6, 9, 2, 8, 1, 4, 7],
11,112380800,242,500,1,1,9,0.1,5,0.01,1,1,0.0,[7, 4, 10, 3, 0, 6, 8, 2, 5, 1, 9],
11,185423800,405,500,1,1,6,0.1,6,0.01,2,1,0.0,[6, 6, 0, 2, 4, 7, 7, 3, 0, 10, 7],
11,420912000,838,500,1,1,6,0.1,6,0.01,2,1,0.0,[3, 7, 2, 4, 1, 9, 0, 5, 10, 8, 6],
11,1549000,2,500,1,1,6,0.1,7,0.01,2,1,0.0,[3, 7, 0, 10, 8, 1, 5, 2, 9, 6, 5],
11,2743300,4,500,1,1,7,0.1,6,0.01,2,1,0.0,[4, 1, 9, 4, 10, 3, 7, 9, 2, 6, 7],
11,315300,0,500,1,1,7,0.1,7,0.01,2,1,0.0,[2, 8, 1, 3, 7, 0, 10, 5, 9, 6, 4],
11,7028600,8,500,1,1,7,0.1,7,0.01,2,1,0.0,[4, 4, 8, 10, 10, 1, 3, 5, 9, 7, 10],
11,402503700,562,500,1,1,8,0.1,6,0.01,2,1,0.0,[3, 10, 2, 5, 9, 4, 9, 8, 3, 10, 7],
11,1948900,2,500,1,1,8,0.1,6,0.01,2,1,0.0,[1, 1, 6, 8, 10, 5, 8, 2, 1, 10, 1],
11,290800,0,500,1,1,8,0.1,7,0.01,2,1,0.0,[3, 0, 9, 5, 10, 1, 6, 8, 2, 4, 7],
11,22815500,48,500,1,1,8,0.1,7,0.01,2,1,0.0,[5, 7, 1, 1, 3, 3, 10, 1, 5, 0, 7],
11,11357300,644,10,1,1,3,0.2,3,0.01,1,1,0.0,[2, 5, 9, 6, 1, 10, 4, 7, 0, 8, 3],
11,476200,13,20,1,1,3,0.2,4,0.01,1,1,0.0,[1, 9, 4, 6, 3, 0, 10, 7, 5, 2, 8],
11,31880800,697,50,1,1,3,0.2,2,0.01,1,1,0.0,[8, 6, 2, 10, 7, 0, 3, 5, 9, 1, 4],
11,10734200,210,50,1,1,3,0.2,5,0.01,1,1,0.0,[9, 1, 6, 4, 10, 7, 0, 3, 5, 2, 8],
11,3850400,28,100,1,1,2,0.2,2,0.01,1,1,0.0,[0, 7, 3, 8, 6, 2, 10, 5, 1, 4, 9],
11,16527600,162,100,1,1,3,0.2,2,0.01,1,1,0.0,[9, 4, 1, 7, 2, 6, 8, 0, 5, 3, 10],
11,1583100,9,100,1,1,9,0.2,2,0.01,1,1,0.0,[1, 8, 2, 9, 6, 0, 10, 4, 7, 5, 3],
11,615000,2,100,1,1,7,0.2,6,0.01,2,1,0.0,[8, 3, 5, 0, 9, 6, 10, 2, 7, 6, 7],
11,79662500,974,100,1,1,7,0.2,6,0.01,2,1,0.0,[6, 2, 7, 1, 3, 8, 10, 4, 0, 7, 9],
11,223400,2,100,1,1,7,0.2,7,0.01,2,1,0.0,[1, 7, 9, 3, 8, 2, 4, 6, 10, 6, 4],
11,79647400,972,100,1,1,8,0.2,6,0.01,2,1,0.0,[1, 5, 9, 2, 9, 5, 2, 7, 8, 4, 2],
11,1981500,4,500,1,1,2,0.2,2,0.01,1,1,0.0,[10, 2, 5, 8, 0, 7, 3, 1, 6, 4, 9],
11,10421800,4,500,1,1,2,0.2,4,0.01,1,1,0.0,[9, 5, 1, 8, 4, 0, 7, 3, 10, 6, 2],
11,11023600,5,500,1,1,3,0.2,2,0.01,1,1,0.0,[6, 10, 0, 5, 8, 2, 7, 3, 1, 9, 4],
11,61208000,61,500,1,1,3,0.2,2,0.01,1,1,0.0,[5, 3, 0, 10, 8, 4, 2, 7, 9, 6, 1],
11,234100,0,500,1,1,3,0.2,2,0.01,1,1,0.0,[6, 4, 1, 8, 5, 3, 10, 0, 2, 9, 7],
11,325186200,639,500,1,1,3,0.2,2,0.01,1,1,0.0,[4, 2, 10, 8, 6, 3, 1, 7, 5, 0, 9],
11,54944000,97,500,1,1,3,0.2,3,0.01,1,1,0.0,[2, 7, 9, 4, 1, 8, 10, 3, 6, 0, 5],
11,1254100,2,500,1,1,3,0.2,4,0.01,1,1,0.0,[5, 2, 6, 1, 10, 7, 9, 4, 8, 0, 3],
11,1560600,4,500,1,1,3,0.2,4,0.01,1,1,0.0,[7, 9, 3, 5, 10, 8, 0, 2, 4, 6, 1],
11,6050200,10,500,1,1,3,0.2,5,0.01,1,1,0.0,[9, 3, 6, 4, 1, 5, 0, 10, 7, 2, 8],
11,27697300,35,500,1,1,3,0.2,5,0.01,1,1,0.0,[6, 10, 1, 7, 4, 8, 3, 0, 9, 5, 2],
11,4322000,8,500,1,1,3,0.2,5,0.01,1,1,0.0,[5, 8, 4, 7, 10, 2, 9, 6, 0, 3, 1],
11,250800,0,500,1,1,3,0.2,5,0.01,1,1,0.0,[0, 4, 1, 7, 9, 2, 8, 5, 3, 10, 6],
11,2793400,5,500,1,1,9,0.2,2,0.01,1,1,0.0,[10, 0, 3, 6, 9, 2, 8, 1, 4, 7, 5],
11,25129100,60,500,1,1,9,0.2,3,0.01,1,1,0.0,[4, 9, 3, 8, 2, 7, 1, 6, 0, 5, 10],
11,348776100,526,500,1,1,6,0.2,6,0.01,2,1,0.0,[5, 9, 1, 4, 8, 1, 0, 7, 10, 2, 3],
11,299185400,656,500,1,1,6,0.2,6,0.01,2,1,0.0,[3, 7, 2, 4, 1, 9, 0, 5, 10, 8, 6],
11,138603000,308,500,1,1,6,0.2,6,0.01,2,1,0.0,[8, 0, 4, 7, 1, 10, 4, 0, 4, 5, 2],
11,19645100,8,500,1,1,6,0.2,7,0.01,2,1,0.0,[10, 4, 7, 1, 3, 7, 0, 8, 5, 0, 5],
11,238108200,453,500,1,1,6,0.2,7,0.01,2,1,0.0,[4, 6, 6, 3, 5, 0, 9, 1, 6, 5, 8],
11,2988800,6,500,1,1,6,0.2,7,0.01,2,1,0.0,[5, 2, 10, 3, 7, 2, 1, 7, 0, 6, 10],
11,2146500,3,500,1,1,7,0.2,6,0.01,2,1,0.0,[7, 4, 1, 9, 4, 10, 0, 2, 6, 5, 3],
11,166782000,367,500,1,1,7,0.2,6,0.01,2,1,0.0,[3, 9, 6, 2, 0, 10, 6, 5, 1, 10, 10],
11,121077900,248,500,1,1,7,0.2,6,0.01,2,1,0.0,[1, 3, 5, 7, 7, 0, 2, 4, 4, 4, 4],
11,179829600,390,500,1,1,8,0.2,6,0.01,2,1,0.0,[5, 9, 2, 9, 7, 4, 9, 5, 10, 3, 7],
11,62454000,102,500,1,1,8,0.2,6,0.01,2,1,0.0,[8, 5, 2, 9, 5, 0, 0, 3, 7, 6, 10],
11,27981600,45,500,1,1,8,0.2,7,0.01,2,1,0.0,[3, 3, 7, 9, 9, 0, 2, 2, 4, 10, 7],
11,91800,0,10,1,1,3,0.5,5,0.01,1,1,0.0,[8, 6, 0, 9, 1, 4, 7, 3, 10, 2, 5],
11,977600,44,20,1,1,2,0.5,5,0.01,1,1,0.0,[5, 8, 1, 9, 7, 2, 0, 3, 6, 4, 10],
11,5971900,319,20,1,1,3,0.5,3,0.01,1,1,0.0,[5, 0, 4, 1, 10, 6, 9, 2, 8, 3, 7],
11,327700,4,20,1,1,3,0.5,4,0.01,1,1,0.0,[4, 8, 0, 3, 9, 6, 1, 10, 7, 5, 2],
11,19415800,898,20,1,1,3,0.5,5,0.01,1,1,0.0,[6, 1, 7, 2, 8, 3, 9, 4, 10, 5, 0],
11,125000,0,20,1,1,9,0.5,5,0.01,1,1,0.0,[1, 8, 2, 9, 6, 0, 10, 4, 7, 5, 3],
11,10764500,179,50,1,1,3,0.5,2,0.01,1,1,0.0,[7, 3, 1, 6, 2, 0, 10, 8, 5, 9, 4],
11,430700,4,100,1,1,2,0.5,2,0.01,1,1,0.0,[9, 4, 6, 10, 2, 5, 8, 0, 7, 3, 1],
11,39073800,162,100,1,1,3,0.5,2,0.01,1,1,0.0,[3, 5, 9, 1, 6, 10, 7, 2, 0, 8, 4],
11,24008800,227,100,1,1,3,0.5,2,0.01,1,1,0.0,[3, 0, 7, 10, 4, 2, 8, 5, 9, 1, 6],
11,4591100,5,100,1,1,3,0.5,3,0.01,1,1,0.0,[5, 2, 8, 1, 4, 7, 10, 0, 3, 6, 9],
11,13358100,32,100,1,1,3,0.5,5,0.01,1,1,0.0,[7, 5, 3, 1, 9, 4, 2, 10, 8, 6, 0],
11,1279500,11,100,1,1,9,0.5,3,0.01,1,1,0.0,[3, 7, 9, 4, 8, 10, 0, 2, 5, 1, 6],
11,32080300,112,100,1,1,9,0.5,5,0.01,1,1,0.0,[3, 5, 9, 1, 4, 10, 7, 0, 2, 8, 6],
11,108715400,731,100,1,1,7,0.5,6,0.01,2,1,0.0,[4, 10, 1, 1, 6, 8, 10, 0, 9, 7, 4],
11,450200,1,100,1,1,7,0.5,7,0.01,2,1,0.0,[4, 7, 0, 2, 9, 5, 5, 8, 1, 3, 10],
11,90083900,604,100,1,1,8,0.5,6,0.01,2,1,0.0,[5, 5, 7, 1, 3, 5, 9, 0, 4, 4, 8],
11,56379100,415,100,1,1,8,0.5,6,0.01,2,1,0.0,[8, 10, 10, 1, 5, 7, 7, 5, 0, 8, 5],
11,18292600,118,100,1,1,8,0.5,6,0.01,2,1,0.0,[6, 4, 1, 5, 0, 9, 3, 6, 9, 0, 2],
11,342800,1,100,1,1,8,0.5,7,0.01,2,1,0.0,[5, 10, 6, 9, 2, 8, 1, 3, 5, 6, 9],
11,1033300,1,500,1,1,2,0.5,2,0.01,1,1,0.0,[6, 3, 7, 2, 4, 8, 10, 0, 9, 1, 5],
11,1876700,1,500,1,1,2,0.5,2,0.01,1,1,0.0,[0, 5, 3, 1, 10, 7, 9, 4, 2, 8, 6],
11,9530100,8,500,1,1,2,0.5,2,0.01,1,1,0.0,[9, 1, 5, 8, 2, 7, 10, 3, 0, 6, 4],
11,3342600,5,500,1,1,2,0.5,3,0.01,1,1,0.0,[7, 4, 1, 8, 0, 5, 10, 2, 9, 6, 3],
11,4896800,8,500,1,1,2,0.5,4,0.01,1,1,0.0,[8, 3, 7, 0, 2, 5, 9, 6, 4, 10, 1],
11,1105400,2,500,1,1,2,0.5,5,0.01,1,1,0.0,[6, 3, 5, 2, 8, 10, 7, 4, 1, 9, 0],
11,7367300,1,500,1,1,3,0.5,2,0.01,1,1,0.0,[2, 6, 1, 9, 7, 3, 10, 8, 5, 0, 4],
11,44864900,29,500,1,1,3,0.5,3,0.01,1,1,0.0,[1, 9, 6, 2, 10, 8, 3, 0, 4, 7, 5],
11,37098900,69,500,1,1,3,0.5,3,0.01,1,1,0.0,[6, 1, 9, 2, 5, 10, 8, 3, 0, 4, 7],
11,12155700,2,500,1,1,3,0.5,4,0.01,1,1,0.0,[5, 10, 2, 6, 3, 9, 0, 8, 4, 1, 7],
11,19962400,42,500,1,1,3,0.5,5,0.01,1,1,0.0,[7, 1, 4, 2, 10, 6, 9, 3, 5, 0, 8],
11,7283200,1,500,1,1,4,0.5,2,0.01,1,1,0.0,[2, 6, 1, 9, 7, 3, 10, 8, 5, 0, 4],
11,250600,0,500,1,1,4,0.5,3,0.01,1,1,0.0,[7, 3, 10, 0, 4, 8, 5, 2, 9, 1, 6],
11,565800,0,500,1,1,4,0.5,4,0.01,1,1,0.0,[9, 4, 2, 5, 8, 10, 7, 0, 3, 1, 6],
11,276200,0,500,1,1,4,0.5,5,0.01,1,1,0.0,[3, 5, 8, 10, 1, 6, 2, 0, 7, 9, 4],
11,21236100,41,500,1,1,9,0.5,2,0.01,1,1,0.0,[4, 6, 8, 10, 2, 0, 3, 9, 7, 5, 1],
11,1143200,1,500,1,1,9,0.5,2,0.01,1,1,0.0,[4, 10, 3, 6, 9, 7, 2, 0, 8, 1, 5],
11,4993900,9,500,1,1,9,0.5,4,0.01,1,1,0.0,[7, 4, 2, 0, 9, 6, 10, 3, 1, 8, 5],
11,548500,1,500,1,1,9,0.5,4,0.01,1,1,0.0,[10, 4, 6, 3, 0, 2, 7, 9, 1, 8, 5],
11,23278500,53,500,1,1,9,0.5,5,0.01,1,1,0.0,[1, 10, 6, 3, 9, 4, 8, 0, 2, 7, 5],
11,3477900,6,500,1,1,9,0.5,5,0.01,1,1,0.0,[6, 8, 0, 4, 1, 7, 5, 10, 2, 9, 3],
11,329410200,693,500,1,1,6,0.5,6,0.01,2,1,0.0,[5, 2, 9, 6, 4, 1, 10, 0, 4, 3, 5],
11,211982400,383,500,1,1,6,0.5,6,0.01,2,1,0.0,[9, 3, 5, 8, 2, 0, 10, 6, 4, 10, 6],
11,256343600,615,500,1,1,6,0.5,6,0.01,2,1,0.0,[10, 7, 4, 0, 3, 8, 6, 2, 9, 5, 1],
11,4553100,9,500,1,1,6,0.5,6,0.01,2,1,0.0,[2, 9, 7, 3, 7, 9, 3, 10, 1, 10, 10],
11,16896600,6,500,1,1,6,0.5,7,0.01,2,1,0.0,[8, 10, 10, 1, 3, 7, 9, 0, 8, 4, 8],
11,588521100,985,500,1,1,6,0.5,7,0.01,2,1,0.0,[3, 3, 5, 9, 0, 2, 4, 0, 2, 5, 5],
11,132949700,222,500,1,1,6,0.5,7,0.01,2,1,0.0,[2, 2, 4, 6, 8, 1, 1, 3, 2, 1, 5],
11,7487500,1,500,1,1,7,0.5,6,0.01,2,1,0.0,[2, 8, 6, 4, 1, 5, 0, 10, 3, 0, 9],
11,347743400,521,500,1,1,7,0.5,6,0.01,2,1,0.0,[4, 7, 1, 6, 9, 2, 0, 3, 4, 4, 8],
11,950500,2,500,1,1,7,0.5,6,0.01,2,1,0.0,[6, 4, 2, 0, 5, 10, 8, 10, 3, 1, 7],
11,6190300,1,500,1,1,7,0.5,7,0.01,2,1,0.0,[2, 8, 6, 4, 1, 5, 0, 10, 3, 0, 9],
11,426111300,693,500,1,1,8,0.5,6,0.01,2,1,0.0,[7, 4, 1, 1, 10, 4, 10, 9, 10, 9, 2],
11,16426700,15,500,1,1,8,0.5,6,0.01,2,1,0.0,[0, 6, 8, 8, 0, 4, 9, 9, 6, 8, 4],
11,14470200,29,500,1,1,8,0.5,6,0.01,2,1,0.0,[6, 2, 5, 7, 9, 0, 6, 2, 9, 0, 10],
11,152799200,307,500,1,1,8,0.5,6,0.01,2,1,0.0,[8, 10, 1, 3, 3, 7, 5, 9, 10, 10, 3],
11,52263200,91,500,1,1,8,0.5,6,0.01,2,1,0.0,[9, 9, 0, 2, 6, 6, 8, 10, 9, 10, 3],
11,2528000,3,500,1,1,8,0.5,7,0.01,2,1,0.0,[7, 7, 0, 0, 2, 6, 4, 7, 10, 0, 6],
11,3359000,4,500,1,1,8,0.5,7,0.01,2,1,0.0,[7, 5, 5, 2, 0, 3, 3, 7, 1, 10, 0],
11,1204300,101,10,1,1,3,0.01,2,0.05,1,1,0.0,[7, 0, 2, 8, 5, 9, 4, 1, 10, 6, 3],
11,17833000,920,10,1,1,3,0.01,5,0.05,1,1,0.0,[8, 0, 4, 9, 5, 10, 1, 3, 6, 2, 7],
11,1205400,101,10,1,1,4,0.01,2,0.05,1,1,0.0,[7, 0, 2, 8, 5, 9, 4, 1, 10, 6, 3],
11,21472500,920,10,1,1,4,0.01,5,0.05,1,1,0.0,[8, 0, 4, 9, 5, 10, 1, 3, 6, 2, 7],
11,4761300,644,10,1,1,9,0.01,2,0.05,1,1,0.0,[8, 1, 4, 9, 0, 6, 3, 10, 2, 7, 5],
11,802800,58,10,1,1,9,0.01,3,0.05,1,1,0.0,[4, 6, 9, 2, 10, 8, 0, 3, 1, 7, 5],
11,10840000,463,10,1,1,6,0.01,7,0.05,2,1,0.0,[2, 6, 8, 0, 7, 4, 8, 1, 7, 2, 3],
11,5260800,323,10,1,1,7,0.01,6,0.05,2,1,0.0,[3, 6, 0, 9, 1, 5, 7, 2, 10, 8, 4],
11,4307600,307,10,1,1,8,0.01,6,0.05,2,1,0.0,[3, 6, 0, 9, 1, 5, 7, 2, 10, 8, 4],
11,5130000,401,20,1,1,2,0.01,2,0.05,1,1,0.0,[3, 5, 9, 4, 10, 0, 2, 6, 8, 1, 7],
