NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
12,11411700,350,20,1,1,8,0.05,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,168000,2,50,1,1,3,0.05,2,0.01,1,1,0.0,[1, 5, 11, 2, 10, 7, 4, 0, 3, 9, 6, 8],
12,4700400,74,50,1,1,3,0.05,2,0.01,1,1,0.0,[7, 5, 0, 6, 1, 10, 2, 9, 3, 8, 4, 11],
12,242400,2,50,1,1,4,0.05,2,0.01,1,1,0.0,[1, 5, 11, 2, 10, 7, 4, 0, 3, 9, 6, 8],
12,607300,4,50,1,1,4,0.05,5,0.01,1,1,0.0,[7, 9, 6, 3, 0, 11, 8, 2, 5, 10, 1, 4],
12,3102900,19,100,1,1,2,0.05,5,0.01,1,1,0.0,[5, 8, 4, 9, 0, 6, 1, 10, 2, 7, 3, 11],
12,123863200,879,100,1,1,6,0.05,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,62364200,254,100,1,1,8,0.05,6,0.01,2,1,0.0,[4, 1, 9, 6, 2, 9, 7, 0, 10, 7, 5, 11],
12,71640700,599,100,1,1,8,0.05,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,8970400,15,500,1,1,2,0.05,5,0.01,1,1,0.0,[5, 8, 11, 9, 4, 2, 0, 3, 10, 7, 1, 6],
12,5347300,9,500,1,1,3,0.05,3,0.01,1,1,0.0,[4, 10, 8, 0, 2, 7, 11, 6, 1, 9, 5, 3],
12,40790100,105,500,1,1,3,0.05,3,0.01,1,1,0.0,[1, 7, 2, 6, 8, 10, 4, 0, 5, 11, 9, 3],
12,9524300,23,500,1,1,3,0.05,3,0.01,1,1,0.0,[7, 9, 4, 1, 10, 0, 5, 8, 11, 3, 6, 2],
12,661800,1,500,1,1,4,0.05,3,0.01,1,1,0.0,[5, 3, 6, 10, 2, 4, 9, 0, 8, 1, 11, 7],
12,61006700,121,500,1,1,9,0.05,3,0.01,1,1,0.0,[6, 1, 10, 4, 11, 8, 5, 9, 2, 0, 7, 3],
12,13083300,7,500,1,1,9,0.05,4,0.01,1,1,0.0,[3, 6, 9, 1, 8, 5, 7, 2, 0, 11, 4, 10],
12,147798700,173,500,1,1,6,0.05,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,51139600,31,500,1,1,7,0.05,6,0.01,2,1,0.0,[9, 6, 3, 1, 10, 7, 2, 9, 3, 8, 9, 10],
12,90065400,135,500,1,1,7,0.05,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,366556500,724,500,1,1,7,0.05,6,0.01,2,1,0.0,[3, 8, 10, 4, 1, 5, 0, 11, 7, 2, 6, 9],
12,495400,0,500,1,1,7,0.05,7,0.01,2,1,0.0,[9, 6, 3, 1, 10, 7, 2, 11, 5, 8, 0, 4],
12,383259800,714,500,1,1,8,0.05,6,0.01,2,1,0.0,[11, 6, 10, 3, 5, 0, 2, 9, 7, 1, 4, 8],
12,10952600,475,20,1,1,3,0.1,3,0.01,1,1,0.0,[10, 5, 11, 4, 0, 7, 3, 1, 8, 2, 9, 6],
12,6779900,324,20,1,1,8,0.1,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,146000,0,50,1,1,2,0.1,5,0.01,1,1,0.0,[6, 11, 9, 4, 0, 3, 10, 7, 1, 8, 5, 2],
12,119802700,854,100,1,1,7,0.1,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,50917600,630,100,1,1,7,0.1,6,0.01,2,1,0.0,[11, 1, 3, 6, 10, 2, 11, 9, 10, 8, 0, 1],
12,5185400,14,500,1,1,2,0.1,2,0.01,1,1,0.0,[0, 4, 8, 5, 2, 10, 7, 11, 1, 3, 9, 6],
12,3656000,6,500,1,1,2,0.1,3,0.01,1,1,0.0,[7, 3, 1, 6, 8, 11, 0, 4, 9, 5, 10, 2],
12,4281800,7,500,1,1,3,0.1,2,0.01,1,1,0.0,[4, 10, 7, 2, 6, 11, 1, 5, 0, 9, 3, 8],
12,174834900,350,500,1,1,3,0.1,3,0.01,1,1,0.0,[1, 8, 4, 7, 3, 11, 2, 10, 6, 9, 5, 0],
12,33052200,85,500,1,1,3,0.1,5,0.01,1,1,0.0,[7, 3, 11, 9, 2, 4, 10, 8, 0, 5, 1, 6],
12,20953300,9,500,1,1,9,0.1,4,0.01,1,1,0.0,[11, 2, 8, 5, 3, 10, 0, 7, 1, 4, 6, 9],
12,151659000,171,500,1,1,6,0.1,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,139538300,168,500,1,1,7,0.1,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,379123100,764,500,1,1,7,0.1,6,0.01,2,1,0.0,[3, 8, 10, 4, 1, 5, 0, 11, 7, 2, 6, 9],
12,109845800,147,500,1,1,8,0.1,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,413011400,868,500,1,1,8,0.1,6,0.01,2,1,0.0,[3, 8, 10, 4, 1, 5, 0, 11, 7, 2, 6, 9],
12,306624500,582,500,1,1,8,0.1,7,0.01,2,1,0.0,[7, 2, 10, 5, 7, 4, 0, 7, 5, 4, 11, 5],
12,8275100,259,20,1,1,8,0.2,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,44316400,714,20,1,1,8,0.2,7,0.01,2,1,0.0,[5, 8, 2, 5, 8, 1, 9, 4, 0, 1, 8, 5],
12,328600,2,100,1,1,3,0.2,2,0.01,1,1,0.0,[4, 1, 7, 9, 11, 2, 5, 3, 0, 10, 8, 6],
12,77651300,799,100,1,1,9,0.2,2,0.01,1,1,0.0,[3, 6, 10, 5, 11, 4, 0, 7, 9, 1, 8, 2],
12,123089800,854,100,1,1,6,0.2,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,2560200,15,100,1,1,6,0.2,7,0.01,2,1,0.0,[2, 7, 9, 3, 1, 1, 10, 0, 9, 3, 8, 10],
12,20778100,70,100,1,1,8,0.2,6,0.01,2,1,0.0,[3, 8, 10, 2, 9, 8, 8, 4, 4, 1, 10, 0],
12,122300,0,100,1,1,8,0.2,7,0.01,2,1,0.0,[5, 3, 0, 10, 7, 11, 6, 2, 9, 1, 4, 8],
12,4806500,7,500,1,1,2,0.2,2,0.01,1,1,0.0,[8, 6, 3, 0, 7, 1, 10, 5, 2, 11, 9, 4],
12,2965300,4,500,1,1,3,0.2,3,0.01,1,1,0.0,[9, 6, 4, 0, 10, 5, 2, 8, 11, 7, 3, 1],
12,4851700,11,500,1,1,3,0.2,4,0.01,1,1,0.0,[5, 3, 10, 6, 2, 9, 1, 4, 0, 8, 11, 7],
12,4541100,8,500,1,1,3,0.2,5,0.01,1,1,0.0,[1, 7, 4, 6, 11, 0, 10, 3, 5, 8, 2, 9],
12,405300,0,500,1,1,9,0.2,2,0.01,1,1,0.0,[7, 9, 6, 1, 5, 0, 8, 4, 11, 3, 10, 2],
12,3479200,5,500,1,1,9,0.2,3,0.01,1,1,0.0,[6, 4, 2, 10, 5, 9, 11, 1, 3, 7, 0, 8],
12,2165900,3,500,1,1,9,0.2,5,0.01,1,1,0.0,[4, 11, 5, 8, 6, 0, 3, 1, 9, 7, 10, 2],
12,516210100,721,500,1,1,6,0.2,6,0.01,2,1,0.0,[7, 2, 10, 5, 10, 2, 9, 7, 5, 1, 8, 11],
12,64821800,134,500,1,1,6,0.2,6,0.01,2,1,0.0,[8, 3, 0, 6, 8, 10, 11, 1, 4, 6, 6, 5],
12,207300,0,500,1,1,6,0.2,7,0.01,2,1,0.0,[5, 7, 0, 10, 6, 2, 9, 11, 4, 8, 1, 3],
12,223755800,479,500,1,1,7,0.2,6,0.01,2,1,0.0,[2, 7, 10, 2, 0, 7, 9, 6, 3, 1, 4, 2],
12,109400,0,500,1,1,7,0.2,6,0.01,2,1,0.0,[3, 10, 8, 4, 11, 0, 6, 9, 1, 5, 7, 2],
12,61008800,109,500,1,1,7,0.2,6,0.01,2,1,0.0,[8, 4, 1, 1, 11, 4, 10, 0, 11, 5, 7, 4],
12,475758200,877,500,1,1,7,0.2,6,0.01,2,1,0.0,[3, 8, 10, 4, 1, 5, 0, 11, 7, 2, 6, 9],
12,112914300,126,500,1,1,8,0.2,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,2910200,5,500,1,1,8,0.2,6,0.01,2,1,0.0,[8, 3, 5, 5, 5, 9, 9, 2, 6, 7, 8, 8],
12,2524600,110,20,1,1,8,0.5,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,58589400,772,50,1,1,9,0.5,5,0.01,1,1,0.0,[2, 5, 10, 1, 9, 6, 3, 0, 11, 8, 4, 7],
12,7347300,11,100,1,1,3,0.5,2,0.01,1,1,0.0,[10, 8, 3, 5, 2, 9, 11, 0, 7, 4, 6, 1],
12,78767500,832,100,1,1,9,0.5,5,0.01,1,1,0.0,[7, 9, 0, 5, 1, 6, 10, 2, 4, 8, 3, 11],
12,115685200,808,100,1,1,6,0.5,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,122919200,872,100,1,1,8,0.5,6,0.01,2,1,0.0,[10, 7, 3, 10, 11, 7, 11, 6, 4, 2, 8, 3],
12,93329700,927,100,1,1,8,0.5,6,0.01,2,1,0.0,[2, 6, 10, 1, 7, 7, 0, 1, 3, 6, 11, 10],
12,794800,1,500,1,1,2,0.5,3,0.01,1,1,0.0,[1, 10, 4, 2, 0, 11, 9, 7, 5, 3, 8, 6],
12,12752200,30,500,1,1,3,0.5,2,0.01,1,1,0.0,[10, 5, 7, 0, 4, 11, 1, 6, 9, 2, 8, 3],
12,724700,1,500,1,1,3,0.5,3,0.01,1,1,0.0,[6, 9, 3, 5, 0, 2, 10, 7, 11, 4, 8, 1],
12,21554300,9,500,1,1,3,0.5,4,0.01,1,1,0.0,[7, 5, 0, 6, 1, 10, 2, 9, 3, 8, 4, 11],
12,348700,0,500,1,1,3,0.5,4,0.01,1,1,0.0,[5, 3, 8, 10, 2, 9, 1, 4, 7, 0, 6, 11],
12,10625200,17,500,1,1,3,0.5,4,0.01,1,1,0.0,[4, 0, 5, 10, 6, 11, 2, 8, 1, 3, 7, 9],
12,22947600,38,500,1,1,3,0.5,5,0.01,1,1,0.0,[4, 2, 11, 8, 10, 7, 1, 3, 0, 6, 9, 5],
12,7692900,13,500,1,1,3,0.5,5,0.01,1,1,0.0,[8, 6, 1, 3, 10, 0, 4, 9, 5, 2, 11, 7],
12,62317200,96,500,1,1,9,0.5,2,0.01,1,1,0.0,[5, 7, 0, 4, 11, 1, 10, 6, 3, 9, 2, 8],
12,1679400,2,500,1,1,9,0.5,4,0.01,1,1,0.0,[10, 6, 2, 0, 8, 3, 5, 9, 1, 4, 11, 7],
12,125973800,159,500,1,1,6,0.5,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,169435600,181,500,1,1,6,0.5,6,0.01,2,1,0.0,[7, 0, 10, 5, 7, 10, 4, 0, 8, 2, 7, 6],
12,275791900,550,500,1,1,6,0.5,6,0.01,2,1,0.0,[4, 6, 9, 3, 5, 0, 8, 1, 9, 4, 11, 6],
12,353688000,590,500,1,1,6,0.5,7,0.01,2,1,0.0,[3, 9, 6, 2, 3, 10, 0, 5, 0, 11, 1, 8],
12,144401000,146,500,1,1,7,0.5,6,0.01,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,454875200,849,500,1,1,7,0.5,6,0.01,2,1,0.0,[8, 6, 1, 6, 5, 0, 10, 4, 2, 6, 11, 11],
12,119937000,134,500,1,1,7,0.5,7,0.01,2,1,0.0,[8, 2, 4, 7, 1, 10, 5, 0, 8, 1, 4, 0],
12,14288100,20,500,1,1,7,0.5,7,0.01,2,1,0.0,[7, 10, 6, 2, 10, 5, 0, 7, 9, 0, 6, 6],
12,160885400,191,500,1,1,8,0.5,6,0.01,2,1,0.0,[5, 11, 0, 4, 6, 11, 10, 11, 2, 9, 10, 5],
12,516874800,769,500,1,1,8,0.5,6,0.01,2,1,0.0,[5, 7, 10, 3, 11, 4, 11, 7, 6, 2, 9, 8],
12,296897500,552,500,1,1,8,0.5,6,0.01,2,1,0.0,[3, 8, 10, 4, 1, 5, 0, 11, 7, 2, 6, 9],
12,121602800,255,500,1,1,8,0.5,6,0.01,2,1,0.0,[2, 6, 8, 3, 1, 9, 3, 6, 0, 7, 3, 7],
12,9587300,17,500,1,1,8,0.5,7,0.01,2,1,0.0,[1, 3, 8, 8, 4, 9, 3, 10, 9, 5, 10, 11],
12,1961100,140,10,1,1,3,0.01,5,0.05,1,1,0.0,[4, 6, 8, 5, 2, 0, 7, 10, 1, 3, 9, 11],
12,121400,5,10,1,1,9,0.01,2,0.05,1,1,0.0,[0, 4, 11, 7, 10, 6, 2, 9, 1, 3, 5, 8],
12,13097800,824,10,1,1,9,0.01,5,0.05,1,1,0.0,[0, 8, 5, 1, 9, 7, 2, 11, 3, 6, 4, 10],
12,10430100,594,20,1,1,2,0.01,2,0.05,1,1,0.0,[4, 7, 9, 0, 5, 10, 1, 6, 2, 11, 8, 3],
12,929700,40,20,1,1,6,0.01,6,0.05,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,43529200,722,20,1,1,6,0.01,7,0.05,2,1,0.0,[5, 7, 9, 4, 8, 1, 3, 7, 1, 3, 3, 3],
12,725700,27,20,1,1,7,0.01,6,0.05,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,1206100,27,20,1,1,8,0.01,6,0.05,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,10599000,177,50,1,1,3,0.01,2,0.05,1,1,0.0,[4, 7, 10, 3, 5, 0, 9, 6, 2, 11, 1, 8],
12,35251700,952,50,1,1,9,0.01,2,0.05,1,1,0.0,[3, 8, 6, 1, 10, 5, 0, 4, 9, 11, 2, 7],
12,79133000,758,50,1,1,7,0.01,6,0.05,2,1,0.0,[4, 9, 7, 2, 10, 1, 6, 4, 0, 6, 3, 11],
12,16379800,219,50,1,1,7,0.01,6,0.05,2,1,0.0,[10, 4, 2, 9, 11, 1, 8, 6, 3, 0, 7, 4],
12,34236800,622,50,1,1,8,0.01,6,0.05,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,75676200,710,100,1,1,3,0.01,5,0.05,1,1,0.0,[5, 10, 1, 11, 6, 3, 9, 0, 8, 4, 2, 7],
12,57335000,639,100,1,1,6,0.01,6,0.05,2,1,0.0,[5, 1, 9, 11, 6, 3, 0, 10, 7, 4, 2, 8],
12,9174000,65,100,1,1,6,0.01,6,0.05,2,1,0.0,[5, 3, 1, 7, 10, 8, 0, 2, 4, 6, 11, 9],
12,57194800,633,100,1,1,7,0.01,6,0.05,2,1,0.0,[5, 1, 9, 11, 6, 3, 0, 10, 7, 4, 2, 8],
12,108946600,812,100,1,1,8,0.01,6,0.05,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,32635500,363,100,1,1,8,0.01,6,0.05,2,1,0.0,[5, 3, 1, 7, 10, 8, 0, 2, 4, 6, 11, 9],
12,8347500,17,500,1,1,2,0.01,3,0.05,1,1,0.0,[3, 11, 6, 2, 9, 5, 1, 8, 10, 7, 4, 0],
12,913100,2,500,1,1,2,0.01,3,0.05,1,1,0.0,[9, 5, 0, 4, 6, 11, 2, 10, 7, 3, 1, 8],
12,5260900,7,500,1,1,3,0.01,3,0.05,1,1,0.0,[8, 3, 7, 0, 11, 5, 10, 6, 9, 2, 4, 1],
12,493100,0,500,1,1,4,0.01,2,0.05,1,1,0.0,[6, 0, 5, 10, 4, 9, 11, 3, 1, 7, 2, 8],
12,14425400,7,500,1,1,4,0.01,4,0.05,1,1,0.0,[3, 6, 9, 1, 8, 5, 7, 2, 0, 11, 4, 10],
12,6136000,1,500,1,1,9,0.01,2,0.05,1,1,0.0,[7, 4, 10, 5, 2, 9, 3, 6, 8, 1, 11, 0],
12,7421100,3,500,1,1,9,0.01,4,0.05,1,1,0.0,[3, 6, 9, 1, 8, 5, 7, 2, 0, 11, 4, 10],
12,132117200,161,500,1,1,6,0.01,6,0.05,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,458922800,697,500,1,1,6,0.01,6,0.05,2,1,0.0,[5, 3, 1, 7, 10, 8, 0, 2, 4, 6, 11, 9],
12,207497900,456,500,1,1,6,0.01,6,0.05,2,1,0.0,[9, 4, 1, 11, 8, 6, 0, 3, 10, 7, 5, 2],
12,523107800,728,500,1,1,7,0.01,6,0.05,2,1,0.0,[5, 1, 9, 11, 6, 3, 0, 10, 7, 4, 2, 8],
12,168382800,359,500,1,1,7,0.01,6,0.05,2,1,0.0,[9, 4, 1, 11, 8, 6, 0, 3, 10, 7, 5, 2],
12,171578600,333,500,1,1,7,0.01,6,0.05,2,1,0.0,[4, 1, 7, 10, 6, 11, 2, 0, 9, 3, 5, 8],
12,516506400,722,500,1,1,8,0.01,6,0.05,2,1,0.0,[5, 1, 9, 11, 6, 3, 0, 10, 7, 4, 2, 8],
12,241200,0,500,1,1,8,0.01,6,0.05,2,1,0.0,[10, 5, 0, 8, 4, 2, 9, 6, 1, 3, 11, 7],
12,381433900,802,500,1,1,8,0.01,6,0.05,2,1,0.0,[5, 8, 2, 7, 10, 3, 10, 6, 6, 8, 9, 2],
12,7418300,795,10,1,1,2,0.05,5,0.05,1,1,0.0,[0, 5, 3, 6, 9, 11, 8, 1, 4, 2, 7, 10],
12,8481200,702,10,1,1,9,0.05,2,0.05,1,1,0.0,[9, 2, 5, 3, 10, 0, 4, 1, 7, 11, 6, 8],
12,11881900,894,20,1,1,3,0.05,2,0.05,1,1,0.0,[4, 7, 3, 6, 9, 2, 0, 5, 8, 11, 1, 10],
12,830800,39,20,1,1,3,0.05,3,0.05,1,1,0.0,[10, 8, 4, 2, 0, 11, 9, 7, 5, 3, 1, 6],
12,13094800,752,20,1,1,3,0.05,5,0.05,1,1,0.0,[4, 6, 10, 3, 1, 8, 5, 2, 9, 11, 0, 7],
12,9623600,269,20,1,1,9,0.05,2,0.05,1,1,0.0,[6, 9, 2, 5, 8, 10, 3, 0, 11, 4, 1, 7],
12,610500,18,20,1,1,6,0.05,6,0.05,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,24271700,978,20,1,1,7,0.05,6,0.05,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,15974000,317,50,1,1,9,0.05,2,0.05,1,1,0.0,[3, 7, 0, 4, 9, 5, 8, 11, 1, 6, 2, 10],
12,1300000,11,50,1,1,9,0.05,3,0.05,1,1,0.0,[5, 11, 4, 10, 0, 9, 3, 8, 2, 7, 1, 6],
12,26190900,300,100,1,1,3,0.05,5,0.05,1,1,0.0,[9, 6, 1, 5, 10, 0, 4, 8, 11, 3, 7, 2],
12,58258400,615,100,1,1,6,0.05,6,0.05,2,1,0.0,[5, 1, 9, 11, 6, 3, 0, 10, 7, 4, 2, 8],
12,724200,8,100,1,1,7,0.05,7,0.05,2,1,0.0,[6, 4, 7, 10, 0, 0, 5, 10, 7, 11, 4, 9],
12,30916100,416,100,1,1,8,0.05,6,0.05,2,1,0.0,[5, 1, 9, 11, 6, 3, 0, 10, 7, 4, 2, 8],
12,1121000,2,500,1,1,2,0.05,3,0.05,1,1,0.0,[8, 6, 4, 0, 11, 9, 5, 3, 1, 7, 10, 2],
12,674100,1,500,1,1,2,0.05,5,0.05,1,1,0.0,[11, 6, 2, 7, 10, 1, 3, 8, 0, 4, 9, 5],
12,426146000,683,500,1,1,3,0.05,2,0.05,1,1,0.0,[2, 5, 9, 4, 10, 0, 11, 1, 8, 6, 3, 7],
12,189600,0,500,1,1,3,0.05,2,0.05,1,1,0.0,[5, 2, 9, 7, 0, 4, 1, 10, 6, 11, 3, 8],
12,16432600,7,500,1,1,3,0.05,4,0.05,1,1,0.0,[3, 6, 9, 1, 8, 5, 7, 2, 0, 11, 4, 10],
12,4336500,9,500,1,1,3,0.05,5,0.05,1,1,0.0,[8, 5, 3, 0, 11, 4, 1, 9, 6, 2, 10, 7],
12,546800,1,500,1,1,4,0.05,2,0.05,1,1,0.0,[9, 1, 3, 7, 11, 8, 0, 4, 10, 5, 2, 6],
12,46724700,47,500,1,1,9,0.05,5,0.05,1,1,0.0,[10, 2, 5, 1, 9, 7, 3, 11, 0, 8, 6, 4],
12,84292900,71,500,1,1,6,0.05,6,0.05,2,1,0.0,[4, 1, 10, 4, 9, 0, 6, 3, 4, 2, 6, 3],
12,211993900,315,500,1,1,6,0.05,6,0.05,2,1,0.0,[5, 9, 4, 0, 7, 11, 2, 5, 1, 9, 7, 1],
12,206669800,328,500,1,1,6,0.05,6,0.05,2,1,0.0,[5, 1, 9, 11, 6, 3, 0, 10, 7, 4, 2, 8],
12,343867200,706,500,1,1,6,0.05,6,0.05,2,1,0.0,[11, 4, 8, 1, 3, 9, 6, 2, 0, 6, 4, 1],
12,517488700,717,500,1,1,7,0.05,6,0.05,2,1,0.0,[5, 1, 9, 11, 6, 3, 0, 10, 7, 4, 2, 8],
12,221963800,473,500,1,1,7,0.05,6,0.05,2,1,0.0,[5, 3, 1, 7, 10, 8, 0, 2, 4, 6, 11, 9],
12,460176100,931,500,1,1,7,0.05,6,0.05,2,1,0.0,[2, 11, 5, 8, 11, 3, 0, 7, 9, 2, 3, 10],
12,194191700,372,500,1,1,7,0.05,6,0.05,2,1,0.0,[5, 9, 6, 0, 10, 1, 7, 2, 7, 10, 5, 4],
12,1748200,2,500,1,1,7,0.05,7,0.05,2,1,0.0,[4, 7, 1, 10, 2, 5, 9, 10, 0, 7, 1, 10],
12,122519000,147,500,1,1,8,0.05,6,0.05,2,1,0.0,[9, 4, 0, 7, 11, 2, 5, 1, 8, 10, 3, 6],
12,10486700,11,500,1,1,8,0.05,6,0.05,2,1,0.0,[0, 5, 8, 11, 3, 5, 9, 4, 9, 5, 3, 4],
12,273009900,343,500,1,1,8,0.05,6,0.05,2,1,0.0,[9, 4, 1, 11, 8, 6, 0, 3, 10, 7, 5, 2],
12,313757200,613,500,1,1,8,0.05,6,0.05,2,1,0.0,[4, 2, 7, 3, 11, 0, 8, 10, 5, 1, 6, 9],
12,432782000,910,500,1,1,8,0.05,6,0.05,2,1,0.0,[6, 8, 8, 0, 3, 3, 2, 11, 9, 7, 1, 2],
12,3908000,6,500,1,1,8,0.05,7,0.05,2,1,0.0,[4, 7, 0, 2, 9, 2, 5, 5, 3, 4, 8, 4],
12,1856500,84,10,1,1,3,0.1,3,0.05,1,1,0.0,[8, 4, 0, 7, 10, 2, 5, 9, 1, 3, 11, 6],
12,1807600,84,10,1,1,4,0.1,3,0.05,1,1,0.0,[8, 4, 0, 7, 10, 2, 5, 9, 1, 3, 11, 6],
12,4201500,27,20,1,1,3,0.1,5,0.05,1,1,0.0,[5, 2, 0, 7, 10, 8, 3, 1, 4, 11, 9, 6],
12,16215800,804,20,1,1,9,0.1,2,0.05,1,1,0.0,[5, 1, 6, 9, 0, 4, 8, 10, 3, 7, 11, 2],
12,121600,0,20,1,1,6,0.1,7,0.05,2,1,0.0,[9, 4, 0, 7, 3, 10, 8, 1, 5, 2, 11, 6],
