NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
10,22353200,21,500,1,1,9,0.01,5,0.01,1,1,0.0,[4, 9, 3, 0, 2, 8, 6, 1, 7, 5],
10,71965000,165,500,1,1,6,0.01,6,0.01,2,1,0.0,[4, 2, 8, 6, 1, 3, 0, 9, 7, 5],
10,293553100,619,500,1,1,6,0.01,6,0.01,2,1,0.0,[2, 4, 1, 8, 5, 9, 6, 3, 0, 7],
10,65588000,138,500,1,1,6,0.01,6,0.01,2,1,0.0,[2, 7, 3, 6, 8, 1, 4, 0, 5, 9],
10,95282400,203,500,1,1,6,0.01,6,0.01,2,1,0.0,[5, 7, 2, 4, 8, 1, 9, 6, 3, 0],
10,569300,0,500,1,1,6,0.01,7,0.01,2,1,0.0,[6, 2, 9, 5, 1, 8, 4, 0, 7, 3],
10,68519600,163,500,1,1,7,0.01,6,0.01,2,1,0.0,[4, 2, 8, 6, 1, 3, 0, 9, 7, 5],
10,1450100,0,500,1,1,7,0.01,6,0.01,2,1,0.0,[3, 5, 2, 9, 6, 4, 1, 8, 0, 7],
10,49346800,90,500,1,1,7,0.01,6,0.01,2,1,0.0,[9, 1, 3, 8, 6, 2, 8, 5, 7, 4],
10,1060200,1,500,1,1,7,0.01,7,0.01,2,1,0.0,[5, 2, 8, 6, 0, 3, 1, 8, 4, 7],
10,3760200,7,500,1,1,7,0.01,7,0.01,2,1,0.0,[7, 2, 2, 9, 7, 2, 3, 9, 3, 0],
10,369661100,548,500,1,1,8,0.01,6,0.01,2,1,0.0,[0, 4, 7, 7, 4, 3, 1, 8, 5, 3],
10,301007900,595,500,1,1,8,0.01,6,0.01,2,1,0.0,[7, 4, 0, 5, 8, 1, 3, 6, 9, 2],
10,314885200,768,500,1,1,8,0.01,6,0.01,2,1,0.0,[3, 6, 8, 1, 5, 0, 2, 4, 7, 9],
10,152648000,339,500,1,1,8,0.01,6,0.01,2,1,0.0,[9, 2, 6, 3, 1, 8, 5, 0, 4, 7],
10,1430500,2,500,1,1,8,0.01,7,0.01,2,1,0.0,[6, 2, 5, 8, 0, 9, 3, 1, 5, 7],
10,405000,0,500,1,1,8,0.01,7,0.01,2,1,0.0,[4, 1, 3, 8, 2, 7, 9, 6, 0, 5],
10,14933700,648,10,1,1,2,0.05,3,0.01,1,1,0.0,[3, 0, 7, 5, 1, 9, 6, 8, 2, 4],
10,13634200,526,10,1,1,2,0.05,5,0.01,1,1,0.0,[7, 4, 6, 0, 9, 1, 5, 2, 8, 3],
10,5744000,877,10,1,1,3,0.05,5,0.01,1,1,0.0,[5, 3, 1, 6, 8, 2, 0, 7, 9, 4],
10,738600,50,10,1,1,4,0.05,5,0.01,1,1,0.0,[3, 5, 8, 4, 9, 0, 6, 1, 7, 2],
10,2562400,288,10,1,1,9,0.05,3,0.01,1,1,0.0,[7, 4, 1, 9, 6, 3, 0, 8, 5, 2],
10,15783800,656,10,1,1,8,0.05,7,0.01,2,1,0.0,[1, 1, 5, 5, 7, 0, 0, 2, 3, 1],
10,84000,0,10,1,1,8,0.05,7,0.01,2,1,0.0,[9, 2, 8, 3, 0, 7, 5, 1, 6, 4],
10,15182600,433,20,1,1,2,0.05,2,0.01,1,1,0.0,[0, 2, 8, 6, 9, 3, 1, 4, 7, 5],
10,8467000,251,20,1,1,2,0.05,5,0.01,1,1,0.0,[5, 2, 6, 9, 7, 1, 3, 0, 8, 4],
10,5814700,430,20,1,1,2,0.05,5,0.01,1,1,0.0,[6, 1, 5, 2, 9, 7, 4, 8, 3, 0],
10,18963200,859,20,1,1,3,0.05,3,0.01,1,1,0.0,[9, 4, 6, 0, 3, 1, 7, 5, 8, 2],
10,18355800,834,20,1,1,3,0.05,5,0.01,1,1,0.0,[0, 5, 3, 8, 6, 2, 9, 1, 4, 7],
10,19262600,985,20,1,1,6,0.05,7,0.01,2,1,0.0,[3, 3, 2, 8, 1, 5, 1, 2, 7, 0],
10,19935200,674,20,1,1,8,0.05,7,0.01,2,1,0.0,[6, 0, 5, 6, 1, 3, 3, 0, 2, 2],
10,28491300,619,50,1,1,2,0.05,3,0.01,1,1,0.0,[7, 1, 8, 2, 5, 3, 0, 9, 4, 6],
10,38753400,544,50,1,1,2,0.05,5,0.01,1,1,0.0,[7, 4, 1, 3, 6, 9, 2, 8, 5, 0],
10,46743000,877,50,1,1,2,0.05,5,0.01,1,1,0.0,[7, 4, 1, 9, 0, 5, 3, 8, 6, 2],
10,32509600,783,50,1,1,3,0.05,2,0.01,1,1,0.0,[4, 8, 0, 2, 6, 1, 9, 7, 5, 3],
10,8570900,239,50,1,1,9,0.05,5,0.01,1,1,0.0,[0, 8, 5, 1, 6, 9, 2, 4, 7, 3],
10,34700,0,50,1,1,9,0.05,5,0.01,1,1,0.0,[9, 7, 1, 3, 0, 6, 8, 5, 2, 4],
10,1623700,12,50,1,1,7,0.05,7,0.01,2,1,0.0,[5, 1, 9, 6, 6, 2, 8, 3, 5, 0],
10,1926800,23,100,1,1,2,0.05,4,0.01,1,1,0.0,[2, 8, 5, 9, 1, 6, 0, 3, 7, 4],
10,67586500,831,100,1,1,3,0.05,2,0.01,1,1,0.0,[4, 9, 5, 3, 1, 6, 8, 2, 0, 7],
10,74091000,776,100,1,1,3,0.05,2,0.01,1,1,0.0,[0, 8, 5, 2, 9, 7, 4, 1, 3, 6],
10,402300,2,100,1,1,3,0.05,2,0.01,1,1,0.0,[7, 5, 0, 2, 6, 8, 3, 1, 4, 9],
10,951800,6,100,1,1,3,0.05,3,0.01,1,1,0.0,[6, 9, 3, 0, 4, 8, 1, 5, 7, 2],
10,94916600,928,100,1,1,3,0.05,3,0.01,1,1,0.0,[1, 4, 7, 5, 8, 2, 0, 6, 3, 9],
10,144000,0,100,1,1,3,0.05,4,0.01,1,1,0.0,[0, 6, 3, 9, 7, 1, 4, 2, 5, 8],
10,47764600,637,100,1,1,3,0.05,5,0.01,1,1,0.0,[3, 9, 6, 4, 1, 7, 0, 2, 8, 5],
10,484900,3,100,1,1,4,0.05,2,0.01,1,1,0.0,[2, 6, 8, 3, 0, 4, 9, 1, 5, 7],
10,381500,1,100,1,1,4,0.05,2,0.01,1,1,0.0,[3, 6, 2, 9, 5, 0, 8, 4, 7, 1],
10,1622600,9,100,1,1,4,0.05,3,0.01,1,1,0.0,[6, 4, 9, 1, 3, 7, 2, 8, 5, 0],
10,148600,0,100,1,1,4,0.05,4,0.01,1,1,0.0,[0, 6, 3, 9, 7, 1, 4, 2, 5, 8],
10,63969900,294,100,1,1,9,0.05,2,0.01,1,1,0.0,[1, 4, 7, 9, 2, 5, 8, 0, 3, 6],
10,37312000,430,100,1,1,9,0.05,5,0.01,1,1,0.0,[9, 2, 4, 1, 7, 0, 6, 3, 5, 8],
10,84700,0,100,1,1,6,0.05,6,0.01,2,1,0.0,[0, 6, 3, 5, 8, 1, 9, 4, 2, 7],
10,149862300,915,100,1,1,6,0.05,7,0.01,2,1,0.0,[6, 4, 1, 4, 7, 2, 4, 2, 3, 6],
10,63127500,522,100,1,1,7,0.05,6,0.01,2,1,0.0,[9, 4, 1, 7, 2, 6, 8, 0, 5, 3],
10,24255700,160,100,1,1,7,0.05,7,0.01,2,1,0.0,[1, 1, 3, 7, 9, 0, 0, 7, 3, 1],
10,7390500,36,100,1,1,7,0.05,7,0.01,2,1,0.0,[7, 7, 4, 9, 5, 0, 9, 6, 6, 4],
10,132012600,977,100,1,1,8,0.05,6,0.01,2,1,0.0,[5, 5, 4, 1, 1, 9, 4, 6, 2, 8],
10,3603400,3,100,1,1,8,0.05,7,0.01,2,1,0.0,[4, 0, 7, 5, 2, 8, 1, 3, 5, 0],
10,84824300,686,100,1,1,8,0.05,7,0.01,2,1,0.0,[3, 6, 0, 3, 6, 1, 7, 1, 0, 3],
10,6783600,8,500,1,1,2,0.05,2,0.01,1,1,0.0,[5, 2, 9, 7, 4, 1, 3, 0, 6, 8],
10,4121400,9,500,1,1,2,0.05,2,0.01,1,1,0.0,[3, 1, 7, 4, 8, 0, 5, 9, 2, 6],
10,3468100,8,500,1,1,2,0.05,3,0.01,1,1,0.0,[2, 5, 8, 0, 7, 3, 1, 6, 4, 9],
10,10497200,26,500,1,1,2,0.05,3,0.01,1,1,0.0,[8, 5, 3, 6, 0, 7, 1, 4, 2, 9],
10,3401200,8,500,1,1,2,0.05,4,0.01,1,1,0.0,[1, 6, 9, 5, 2, 0, 3, 7, 4, 8],
10,17036000,10,500,1,1,2,0.05,5,0.01,1,1,0.0,[5, 3, 6, 9, 2, 4, 7, 0, 8, 1],
10,323400,0,500,1,1,2,0.05,5,0.01,1,1,0.0,[8, 4, 1, 3, 0, 9, 7, 5, 2, 6],
10,227900,0,500,1,1,2,0.05,5,0.01,1,1,0.0,[8, 4, 1, 3, 0, 9, 7, 5, 2, 6],
10,348921900,903,500,1,1,3,0.05,2,0.01,1,1,0.0,[4, 2, 7, 5, 1, 8, 0, 3, 6, 9],
10,1901800,2,500,1,1,3,0.05,2,0.01,1,1,0.0,[0, 7, 1, 8, 5, 2, 9, 3, 6, 4],
10,379440000,937,500,1,1,3,0.05,2,0.01,1,1,0.0,[9, 3, 1, 8, 2, 5, 7, 0, 4, 6],
10,42770900,95,500,1,1,3,0.05,3,0.01,1,1,0.0,[7, 1, 8, 0, 5, 3, 9, 6, 4, 2],
10,6616200,8,500,1,1,3,0.05,3,0.01,1,1,0.0,[5, 3, 6, 0, 7, 4, 1, 8, 2, 9],
10,519000,0,500,1,1,3,0.05,3,0.01,1,1,0.0,[1, 9, 6, 3, 0, 2, 8, 5, 7, 4],
10,14538400,9,500,1,1,3,0.05,5,0.01,1,1,0.0,[9, 4, 6, 1, 3, 7, 0, 8, 5, 2],
10,248000,0,500,1,1,3,0.05,5,0.01,1,1,0.0,[7, 0, 3, 5, 9, 1, 4, 2, 8, 6],
10,356400,0,500,1,1,4,0.05,2,0.01,1,1,0.0,[8, 5, 1, 6, 0, 2, 4, 7, 9, 3],
10,14919200,32,500,1,1,9,0.05,2,0.01,1,1,0.0,[4, 1, 3, 9, 6, 8, 0, 2, 7, 5],
10,290200,0,500,1,1,9,0.05,2,0.01,1,1,0.0,[8, 5, 1, 9, 0, 6, 3, 7, 2, 4],
10,232431100,587,500,1,1,9,0.05,3,0.01,1,1,0.0,[2, 6, 1, 7, 5, 0, 9, 4, 8, 3],
10,2326600,5,500,1,1,9,0.05,4,0.01,1,1,0.0,[2, 5, 7, 0, 3, 6, 9, 1, 8, 4],
10,2390800,7,500,1,1,9,0.05,5,0.01,1,1,0.0,[4, 2, 8, 5, 9, 1, 6, 0, 3, 7],
10,480331200,893,500,1,1,6,0.05,6,0.01,2,1,0.0,[4, 2, 9, 5, 3, 8, 0, 7, 1, 6],
10,96775100,245,500,1,1,6,0.05,6,0.01,2,1,0.0,[7, 1, 8, 0, 5, 3, 9, 6, 4, 2],
10,220159000,584,500,1,1,6,0.05,6,0.01,2,1,0.0,[0, 6, 1, 5, 7, 9, 3, 8, 2, 4],
10,468600,0,500,1,1,6,0.05,6,0.01,2,1,0.0,[6, 3, 7, 0, 4, 8, 1, 5, 9, 2],
10,253525800,588,500,1,1,6,0.05,6,0.01,2,1,0.0,[7, 5, 3, 0, 6, 4, 9, 1, 8, 2],
10,229708000,500,500,1,1,7,0.05,6,0.01,2,1,0.0,[0, 6, 1, 5, 7, 9, 3, 8, 2, 4],
10,41916400,101,500,1,1,7,0.05,6,0.01,2,1,0.0,[6, 3, 0, 7, 5, 2, 9, 1, 4, 8],
10,5165500,8,500,1,1,7,0.05,6,0.01,2,1,0.0,[6, 4, 0, 7, 9, 2, 5, 8, 1, 3],
10,394000,0,500,1,1,7,0.05,7,0.01,2,1,0.0,[7, 0, 2, 5, 8, 6, 9, 3, 1, 4],
10,53079300,99,500,1,1,7,0.05,7,0.01,2,1,0.0,[9, 4, 4, 1, 1, 4, 0, 8, 1, 2],
10,362764400,514,500,1,1,8,0.05,6,0.01,2,1,0.0,[1, 5, 8, 6, 6, 8, 6, 4, 5, 6],
10,156242900,327,500,1,1,8,0.05,6,0.01,2,1,0.0,[4, 2, 9, 5, 3, 8, 0, 7, 1, 6],
10,99227600,220,500,1,1,8,0.05,6,0.01,2,1,0.0,[6, 3, 0, 7, 5, 2, 9, 1, 4, 8],
10,117846800,328,500,1,1,8,0.05,6,0.01,2,1,0.0,[6, 1, 1, 7, 9, 4, 4, 5, 8, 6],
10,38489900,89,500,1,1,8,0.05,6,0.01,2,1,0.0,[5, 5, 1, 1, 8, 6, 9, 3, 5, 2],
10,63548700,122,500,1,1,8,0.05,7,0.01,2,1,0.0,[5, 1, 8, 8, 3, 6, 9, 0, 4, 5],
10,415600,26,10,1,1,2,0.1,5,0.01,1,1,0.0,[9, 2, 4, 1, 7, 0, 6, 3, 5, 8],
10,20392200,945,10,1,1,2,0.1,5,0.01,1,1,0.0,[5, 3, 1, 9, 7, 2, 0, 8, 6, 4],
10,8768400,874,10,1,1,3,0.1,3,0.01,1,1,0.0,[0, 3, 8, 6, 9, 2, 5, 1, 4, 7],
10,8829700,212,20,1,1,2,0.1,2,0.01,1,1,0.0,[0, 6, 3, 5, 8, 1, 9, 4, 2, 7],
10,1509600,81,20,1,1,3,0.1,5,0.01,1,1,0.0,[3, 0, 4, 7, 9, 2, 6, 8, 1, 5],
10,11077700,460,20,1,1,8,0.1,6,0.01,2,1,0.0,[6, 9, 3, 9, 6, 2, 3, 5, 6, 4],
10,75300,0,50,1,1,2,0.1,5,0.01,1,1,0.0,[4, 0, 7, 5, 2, 8, 1, 3, 9, 6],
10,46395600,519,50,1,1,3,0.1,2,0.01,1,1,0.0,[1, 5, 2, 9, 7, 4, 8, 3, 0, 6],
10,49633000,991,50,1,1,3,0.1,2,0.01,1,1,0.0,[0, 7, 5, 1, 8, 6, 3, 9, 2, 4],
10,32701100,564,50,1,1,3,0.1,3,0.01,1,1,0.0,[6, 2, 5, 1, 9, 0, 8, 4, 7, 3],
10,49256100,668,50,1,1,6,0.1,6,0.01,2,1,0.0,[8, 6, 0, 3, 1, 4, 7, 9, 8, 5],
10,3662400,57,50,1,1,7,0.1,7,0.01,2,1,0.0,[5, 3, 6, 0, 5, 4, 1, 5, 0, 4],
10,531200,2,100,1,1,2,0.1,2,0.01,1,1,0.0,[6, 2, 7, 5, 3, 0, 9, 4, 8, 1],
10,33291300,131,100,1,1,3,0.1,3,0.01,1,1,0.0,[1, 5, 8, 0, 7, 4, 2, 9, 6, 3],
10,1577600,9,100,1,1,3,0.1,3,0.01,1,1,0.0,[2, 9, 1, 8, 5, 3, 0, 7, 4, 6],
10,98372600,888,100,1,1,3,0.1,3,0.01,1,1,0.0,[4, 6, 0, 9, 5, 8, 2, 7, 3, 1],
10,79619900,764,100,1,1,3,0.1,5,0.01,1,1,0.0,[2, 5, 8, 0, 7, 3, 1, 6, 4, 9],
10,37545500,394,100,1,1,3,0.1,5,0.01,1,1,0.0,[4, 2, 8, 5, 7, 1, 3, 0, 6, 9],
10,199100,0,100,1,1,4,0.1,2,0.01,1,1,0.0,[4, 1, 5, 9, 2, 6, 8, 3, 7, 0],
10,12162600,138,100,1,1,9,0.1,2,0.01,1,1,0.0,[6, 4, 1, 5, 0, 9, 3, 8, 2, 7],
10,132675900,990,100,1,1,6,0.1,6,0.01,2,1,0.0,[4, 2, 5, 8, 1, 3, 6, 9, 7, 0],
10,137822500,942,100,1,1,8,0.1,6,0.01,2,1,0.0,[4, 2, 5, 8, 1, 3, 6, 9, 7, 0],
10,53200,0,100,1,1,8,0.1,6,0.01,2,1,0.0,[6, 9, 5, 2, 0, 7, 3, 1, 8, 4],
10,385700,0,500,1,1,2,0.1,2,0.01,1,1,0.0,[6, 2, 9, 5, 1, 8, 4, 0, 7, 3],
10,5540600,7,500,1,1,2,0.1,2,0.01,1,1,0.0,[3, 5, 0, 9, 6, 4, 7, 1, 8, 2],
10,216100,0,500,1,1,2,0.1,3,0.01,1,1,0.0,[6, 2, 9, 5, 1, 8, 4, 0, 7, 3],
10,418500,0,500,1,1,2,0.1,4,0.01,1,1,0.0,[3, 6, 8, 1, 4, 7, 0, 2, 9, 5],
10,10541200,19,500,1,1,2,0.1,5,0.01,1,1,0.0,[6, 9, 3, 1, 8, 2, 5, 7, 0, 4],
10,2853100,5,500,1,1,2,0.1,5,0.01,1,1,0.0,[3, 9, 2, 5, 8, 1, 7, 4, 6, 0],
10,68300,0,500,1,1,2,0.1,5,0.01,1,1,0.0,[6, 2, 7, 5, 1, 9, 4, 0, 8, 3],
10,33987000,28,500,1,1,3,0.1,2,0.01,1,1,0.0,[6, 4, 9, 0, 5, 3, 1, 7, 2, 8],
10,319566400,644,500,1,1,3,0.1,2,0.01,1,1,0.0,[5, 0, 6, 9, 7, 2, 8, 3, 1, 4],
10,894400,2,500,1,1,3,0.1,2,0.01,1,1,0.0,[4, 2, 8, 5, 7, 1, 3, 0, 6, 9],
10,1307900,2,500,1,1,3,0.1,3,0.01,1,1,0.0,[9, 3, 8, 4, 2, 0, 6, 1, 7, 5],
10,1589700,3,500,1,1,3,0.1,3,0.01,1,1,0.0,[4, 0, 8, 3, 5, 7, 9, 1, 6, 2],
10,7484900,14,500,1,1,3,0.1,4,0.01,1,1,0.0,[9, 4, 6, 0, 3, 1, 7, 5, 8, 2],
10,407100,0,500,1,1,3,0.1,4,0.01,1,1,0.0,[9, 4, 2, 5, 8, 1, 7, 0, 3, 6],
10,310333400,537,500,1,1,3,0.1,5,0.01,1,1,0.0,[0, 5, 8, 2, 7, 3, 1, 9, 4, 6],
10,1455400,4,500,1,1,3,0.1,5,0.01,1,1,0.0,[6, 3, 7, 0, 4, 9, 1, 5, 2, 8],
10,1721300,5,500,1,1,3,0.1,5,0.01,1,1,0.0,[9, 5, 2, 8, 3, 0, 7, 1, 4, 6],
10,194200,0,500,1,1,4,0.1,2,0.01,1,1,0.0,[2, 9, 7, 1, 3, 8, 6, 4, 0, 5],
10,872300,1,500,1,1,4,0.1,5,0.01,1,1,0.0,[9, 3, 1, 7, 2, 8, 6, 4, 0, 5],
10,184200,0,500,1,1,4,0.1,5,0.01,1,1,0.0,[3, 1, 8, 4, 9, 7, 5, 2, 0, 6],
10,15925900,11,500,1,1,9,0.1,2,0.01,1,1,0.0,[9, 7, 1, 3, 0, 6, 8, 5, 2, 4],
10,7643400,12,500,1,1,9,0.1,2,0.01,1,1,0.0,[5, 3, 9, 4, 2, 8, 6, 1, 7, 0],
10,425924100,970,500,1,1,9,0.1,3,0.01,1,1,0.0,[2, 5, 8, 0, 3, 6, 9, 1, 4, 7],
10,17152300,47,500,1,1,9,0.1,3,0.01,1,1,0.0,[9, 2, 5, 8, 1, 7, 0, 3, 6, 4],
10,4972300,10,500,1,1,9,0.1,4,0.01,1,1,0.0,[1, 7, 9, 3, 0, 4, 8, 5, 2, 6],
10,2320900,2,500,1,1,9,0.1,5,0.01,1,1,0.0,[2, 5, 8, 6, 1, 3, 7, 0, 4, 9],
10,1976500,3,500,1,1,9,0.1,5,0.01,1,1,0.0,[4, 7, 1, 3, 9, 6, 8, 5, 2, 0],
10,564131600,884,500,1,1,6,0.1,6,0.01,2,1,0.0,[4, 2, 9, 5, 3, 8, 0, 7, 1, 6],
10,71878000,173,500,1,1,6,0.1,6,0.01,2,1,0.0,[4, 7, 0, 2, 2, 5, 6, 4, 0, 8],
10,117684200,243,500,1,1,6,0.1,6,0.01,2,1,0.0,[5, 7, 2, 4, 8, 1, 9, 6, 3, 0],
10,28059300,57,500,1,1,6,0.1,7,0.01,2,1,0.0,[1, 4, 7, 5, 5, 2, 0, 0, 1, 2],
10,425265100,677,500,1,1,7,0.1,6,0.01,2,1,0.0,[6, 3, 0, 7, 5, 2, 9, 9, 8, 4],
10,493600,0,500,1,1,7,0.1,6,0.01,2,1,0.0,[4, 6, 8, 0, 2, 7, 9, 1, 3, 5],
10,46775900,110,500,1,1,7,0.1,6,0.01,2,1,0.0,[4, 6, 1, 9, 4, 0, 3, 4, 2, 6],
10,184719100,403,500,1,1,7,0.1,6,0.01,2,1,0.0,[3, 3, 5, 9, 1, 6, 2, 0, 8, 2],
10,47810300,98,500,1,1,7,0.1,6,0.01,2,1,0.0,[2, 7, 3, 6, 8, 1, 4, 0, 5, 9],
10,10053900,3,500,1,1,7,0.1,7,0.01,2,1,0.0,[5, 7, 0, 3, 6, 9, 9, 6, 1, 2],
10,1096700,2,500,1,1,7,0.1,7,0.01,2,1,0.0,[4, 6, 8, 0, 2, 7, 4, 1, 8, 1],
10,586226000,798,500,1,1,8,0.1,6,0.01,2,1,0.0,[4, 2, 9, 4, 1, 5, 6, 6, 4, 4],
10,113078800,211,500,1,1,8,0.1,6,0.01,2,1,0.0,[7, 4, 0, 5, 8, 1, 3, 6, 9, 2],
